PSRC_ID,score,scaled_score
1148167,4990.150839,93.07745416
1148170,4804.89045,92.53710888
1148829,7623.214451,99.12977962
1148884,1114.761987,71.67561209
1149412,4938.679885,92.92936868
1149421,4558.227099,91.7844056
1151507,569.0596576,62.08201454
1151956,519.7796914,60.79038707
1151963,519.7796914,60.79038707
1154448,1739.358978,78.02638114
1154889,589.9470239,62.59609108
1155560,100,37.35886453
1155804,791.8517723,66.79480406
1156795,631.052592,63.55675151
1156833,648.9334945,63.95528631
1157328,808.4709845,67.09115612
1158466,526.0496119,60.96135263
1158798,536.768867,61.24898361
1158928,524.1330563,60.90930959
1159301,634.765941,63.6404354
1159336,8017.57168,99.85022272
1160404,5273.340652,93.86584222
1160629,1423.110848,75.16147045
1161052,738.0336229,65.79062025
1161304,7616.456238,99.11711094
1163041,2204.174363,81.40802659
1163630,16,11.90304777
1164343,1112.748647,71.64981091
1164539,61.26203736,30.44788411
1165727,349.7628347,55.14443301
1166379,5.591942205,0
1168338,36.46746016,23.19246896
1169273,673.3825098,64.48282103
1169921,518.5959636,60.75787881
1170799,304.5045384,53.17092335
1171288,209.9085622,47.8774955
1171911,1353.365493,74.44411933
1172018,2498.100643,83.19551719
1172068,1103.731834,71.53368429
1177532,44.27145451,25.8953813
1178368,310.9460229,53.46900242
1179045,638.3746151,63.72129335
1179452,603.1922141,62.91274832
1179971,220.3892342,48.5703199
1180192,286.0646775,52.28153639
1180510,19.78763924,14.77655061
1183038,380.7571598,56.35406713
1183270,134.8257242,41.59103749
1185018,67.68733719,31.8509266
1186565,3729.639356,88.9190701
1187008,858.8458815,67.95361665
1189637,662.5003665,64.25042009
1190293,35.96226826,22.99853736
1190667,447.9293978,58.66950903
1191715,7692.853518,99.25967207
1193683,1041.700976,70.70813883
1193703,964.9356156,69.61567402
1193712,983.1716175,69.88286128
1194779,771.7347482,66.42765491
1195192,88.11390945,35.57022047
1195876,27.34231423,19.20508415
1196293,13.06228021,9.192800715
1196955,2068.98209,80.50421763
1196988,1971.984698,79.81861072
1197870,1959.664454,79.72912431
1198776,1.90919903,0
1200005,446.589416,58.62680471
1200223,180.2340253,45.71127363
1201630,941.858833,69.27023674
1201987,778.8112719,66.55788473
1202193,156.8326333,43.73621698
1203287,5787.988262,95.19589738
1204349,4746.208093,92.36159935
1204501,1432.952376,75.25985443
1204619,166.0150022,44.54405203
1204631,164.0383523,44.37396978
1204716,22.54580172,16.55639334
1204735,181.8314947,45.83664192
1205794,0.411643028,0
1206494,45.1360225,26.1656292
1207032,1021.292149,70.42575129
1207148,651.2307049,64.00569059
1208211,7464.121307,98.828528
1208221,7322.588186,98.55508109
1208238,7219.012995,98.35160045
1208239,7219.012995,98.35160045
1208242,6917.911762,97.74305395
1208884,1340.934669,74.31239478
1209040,1201.903952,72.74991246
1213138,7556.858154,99.00490166
1213777,209.5979073,47.85643804
1214084,2354.379921,82.34939027
1214764,632.7419769,63.59488422
1219669,713.9201009,65.31672556
1219733,6060.382079,95.85275884
1219760,5630.67546,94.80231817
1219784,671.6072954,64.44516637
1219854,1130.81654,71.87970255
1219983,6305.973849,96.42016086
1222527,4604.373686,91.92827276
1222571,5205.687121,93.68141519
1222600,5348.396073,94.06769929
1222602,5348.396073,94.06769929
1222609,5833.373179,95.30745878
1222612,5464.235357,94.37374951
1222615,5470.215815,94.38937343
1223051,1729.616835,77.94618823
1223078,1404.510237,74.97365249
1223119,2342.213524,82.2754081
1223133,2342.213524,82.2754081
1223290,657.3635675,64.13939018
1223492,2458.496511,82.9673134
1223493,2458.496511,82.9673134
1223496,2438.011041,82.8478275
1223504,2144.63113,81.01698602
1223516,1897.596006,79.26957068
1223524,2144.63113,81.01698602
1223528,2144.63113,81.01698602
1223532,1897.596006,79.26957068
1223539,1888.931695,79.2042281
1223597,2460.503481,82.97896591
1223627,1897.976894,79.27243633
1223758,1353.365493,74.44411933
1224696,837.2695791,67.59056775
1224704,913.1978465,68.829243
1225191,2181.661525,81.26143277
1226224,53.9968263,28.675364
1227150,6104.733631,95.95690783
1227210,1672.275617,77.46483474
1227794,33.48024448,22.00552195
1230384,260.277465,50.93689896
1230439,905.7447992,68.71230061
1232080,698.0072138,64.99515803
1234346,3700.454917,88.80687489
1236591,1834.803475,78.78910751
1236784,167.7643639,44.69290636
1236895,1752.184329,78.13127186
1236934,1507.990396,75.98851563
1236978,1554.444459,76.42166585
1237042,1348.306438,74.390657
1237161,1094.748732,71.41704546
1237235,621.5396719,63.34010509
1237439,913.714423,68.83731301
1237520,855.2070657,67.89303209
1238881,1309.976942,73.97896994
1239044,812.4529185,67.16125785
1239633,1038.316024,70.66168724
1239956,823.8226683,67.3595488
1240340,5842.653383,95.33016371
1242125,1204.119437,72.77619941
1242144,1256.695406,73.3862326
1242261,186.2673456,46.17910359
1242270,638.6638491,63.72775432
1246292,19.95095863,14.88834862
1247223,238.2709101,49.67994893
1247396,261.0508287,50.97912125
1249105,580.0984293,62.35600223
1249443,617.1075993,63.23803645
1249466,732.6591562,65.6863508
1250037,699.4767,65.02515862
1250091,768.1429894,66.36109849
1250178,1075.711175,71.16666379
1252255,1149.109019,72.10874309
1253051,871.4052363,68.16077195
1254845,800.8503745,66.95602893
1258962,380.6901812,56.35156051
1261021,284.1557699,52.18622274
1262605,221.4351084,48.63764873
1264449,991.0698225,69.99704986
1264647,748.1074586,65.98403489
1264947,570.5200688,62.1185657
1264969,569.4201418,62.09104543
1265117,569.4201418,62.09104543
1265366,815.3644202,67.21229784
1265832,700.0911157,65.03768369
1265852,866.4139678,68.07880478
1265977,837.864406,67.60070114
1265979,795.9093383,66.86772741
1266014,883.2187718,68.35292159
1266016,904.1242338,68.68674584
1266043,966.8515968,69.64398238
1266048,985.0779986,69.91050654
1266070,984.2279959,69.89818689
1266077,1066.076567,71.03825726
1266115,1074.177536,71.14630109
1266124,1135.569807,71.93957234
1266150,963.4311425,69.59340626
1266153,930.76134,69.10109584
1266180,930.76134,69.10109584
1266199,1020.996762,70.42162289
1266305,924.4910735,69.00463553
1266328,841.5648416,67.66358032
1268914,1062.252151,70.9869651
1269130,1027.216666,70.50830269
1269898,1507.057217,75.97967843
1270019,533.6671939,61.1663498
1270046,573.2168155,62.18581503
1270068,524.0748888,60.90772711
1272979,35.32899619,22.75166022
1273413,717.3364205,65.38482874
1273689,2089.32721,80.64394132
1273759,1896.840197,79.26388257
1274110,974.9353046,69.76280426
1274639,1021.433667,70.42772874
1274892,1109.194438,71.60414926
1275254,1856.39047,78.95611155
1275255,1559.609395,76.46902374
1275562,948.6850954,69.37329216
1275574,948.6850954,69.37329216
1276306,416.9622251,57.64844369
