GEOID10,school
53053071309,0.991076587051
53053071310,1.26142699944
53053071403,0.683807844009
53053071406,0.847885007408
53053071407,0.725440195957
53053071408,0.231028971878
53053071409,0.237703973382
53053071410,1.43191671505
53053071411,1.77619782352
53053071503,0.72159957642
53053071504,0.53502461085
53053071505,0.58935714535
53053071506,0.755689768338
53053071601,0.561236697408
53053071602,0.892483166069
53053071703,0.91646110694
53053071704,1.01080990384
53053071705,0.513300814405
53053071706,0.468772221596
53053071707,0.632884147621
53053071803,0.469825880177
53053071805,0.23838327713
53053071806,0.433741152033
53053071807,0.488729868087
53053071808,1.01005458958
53053071901,0.42283701757
53053071902,0.562910892865
53053072000,0.411822054995
53053072105,1.01316522125
53053072106,0.33826175192
53053072107,0.58425786245
53053072108,0.763833596824
53053072109,0.928315552328
53053072111,1.16709487782
53053072112,0.936278474664
53053072305,0.454128277338
53053072307,0.37234934624
53053072308,0.804338437173
53053072309,0.427446017168
53053072310,0.48430953375
53053072311,0.588477637776
53053072312,0.775286155351
53053072313,0.84567617307
53053072405,1.14891984596
53053072406,1.03483837198
53053072407,1.62475237916
53053072408,1.29237527216
53053072409,0.880135472284
53053072410,3.28110679881
53053072503,1.17290482768
53053072504,1.58151269482
53053072505,1.39322268332
53053072506,2.52604386121
53053072507,0.934655450435
53053072601,1.79941894731
53053072602,2.12402896533
53053072603,1.4683722409
53053072800,4.29374050251
53053072901,0.449600942763
53053072903,3.15796951478
53053072905,0.811123203788
53053072906,
53053072907,0.196221501397
53053073001,
53053073005,3.97153512204
53053073006,
53053073108,0.929920530225
53053073110,0.512574474527
53053073111,0.648069716077
53053073113,1.41075558362
53053073114,1.09728344137
53053073115,0.221892927652
53053073116,1.41166301458
53053073117,1.76007122811
53053073118,3.03937270274
53053073119,3.73128626237
53053073120,0.920169271069
53053073121,0.334308151869
53053073122,0.549499930265
53053073123,0.727503871418
53053073124,0.482209717424
53053073125,0.360186631877
53053073126,0.244904286742
53053073200,3.50325878602
53053073301,0.571453466755
53053073302,0.479100429175
53053073404,0.469777804249
53053073405,0.507627131939
53053073406,0.512647132745
53053073407,0.426695870703
53053073408,0.412574335505
53053073500,1.07004888223
53053940001,0.613463845185
53053940002,1.54807926146
53053940003,2.08951487219
53053940004,0.935656577284
53053940005,0.445211238246
53053940006,0.0863873918561
53053940007,0.389003115097
53053940008,0.435330101013
53053940009,0.942345044787
53053940010,0.981705845531
53053940011,0.631969599562
53061040100,0.630538210674
53061040200,0.324335729675
53061040300,0.401963939077
53061040400,0.592616628384
53061040500,0.310451016876
53061040700,0.399564074387
53061040800,0.649639041338
53061040900,0.550552137508
53061041000,0.372330675183
53061041100,0.39437569847
53061041201,0.435582282598
53061041202,0.74482885846
53061041301,0.460207475279
53061041303,1.65817460684
53061041304,1.22796079377
53061041400,0.789932153011
53061041500,0.685209132417
53061041601,0.447453387384
53061041605,0.299846844563
53061041606,0.527113984998
53061041607,0.905858879707
53061041608,0.480093144738
53061041701,0.64439955159
53061041703,0.4883640579
53061041704,0.947230431874
53061041805,0.663570997217
53061041806,0.575719344985
53061041808,0.317082276792
53061041809,0.621516799544
53061041810,0.597098257028
53061041811,0.271601732479
53061041812,0.643002281495
53061041901,0.687967457832
53061041903,0.476264578282
53061041904,0.396295729358
53061041905,0.749046759635
53061042001,0.593131665509
53061042003,0.400325107844
53061042004,0.543446434451
53061042005,0.516827570871
53061042006,0.470679129766
53061050101,0.776506202045
53061050102,0.878916077032
53061050200,0.640605985558
53061050300,0.259423028413
53061050401,0.248499822914
53061050402,0.427429846114
53061050500,0.764272592951
53061050600,0.65694421401
53061050700,0.15054361859
53061050800,0.492602097687
53061050900,0.475314417059
53061051000,0.76116620885
53061051100,0.558584122634
53061051200,0.300599629924
53061051300,0.334303043626
53061051400,0.505667036091
53061051500,0.266263099342
53061051601,0.390132636205
53061051602,0.657226455582
53061051701,0.382867934842
53061051702,0.324132857358
53061051802,0.54442597295
53061051803,0.967299622061
53061051804,0.249862353024
53061051905,0.495910533563
53061051912,1.1876650376
53061051913,0.711784572412
53061051914,0.448847377365
53061051915,0.558914590204
53061051916,0.514933640139
53061051917,0.262134017005
53061051918,0.77831421391
53061051921,1.3552650881
53061051922,0.763242669479
53061051923,1.06039554479
53061051924,0.844788487307
53061051925,0.511170974746
53061051926,0.795604637973
53061051927,0.459589841349
53061051928,0.287129707816
53061052003,0.48850799673
53061052004,0.845644839674
53061052005,0.799375799045
53061052006,0.508544545917
53061052007,0.423125023333
53061052104,1.05220694225
53061052105,2.73897546701
53061052107,0.893693448441
53061052108,1.52002793984
53061052112,1.42864583925
53061052113,3.77876979267
53061052114,0.644990317411
53061052115,0.476938823283
53061052118,0.675223564391
53061052203,1.5899882667
53061052204,0.405575198238
53061052206,2.79743337455
53061052207,3.38590143892
53061052208,0.332442602721
53061052209,0.893102194061
53061052301,2.4443213798
53061052302,1.23897080576
53061052401,0.452260075385
53061052402,0.314598921993
53061052502,0.636103201592
53061052503,0.424768030462
53061052504,1.29011219799
53061052603,0.54515294855
53061052604,0.817169925401
53061052605,0.44818164225
53061052606,2.57011123844
53061052607,1.7977819439
53061052701,2.89893758648
53061052705,1.42546032782
53061052706,1.20252119327
53061052707,0.976400452207
53061052708,0.721625339035
53061052709,1.87458890075
53061052803,0.879607972849
53061052804,0.666468220985
53061052805,0.435143871539
53061052806,0.351501793331
53061052903,0.476190097728
53061052904,0.337262449896
53061052905,0.284363949345
53061052906,0.321096635791
53061053101,3.36331729616
53061053102,1.63449667052
53061053201,2.95904604728
53061053202,5.21465349862
53061053301,0.815925659475
53061053302,1.8110671413
53061053400,5.01606594202
53061053504,0.435954418311
53061053505,2.86791928506
53061053506,8.30312008337
53061053507,0.658700184062
53061053508,1.11187799014
53061053509,1.51763809099
53061053602,5.87378518657
53061053603,2.74329705687
53061053604,1.89590591733
53061053700,9.65626166865
53061053801,6.1069214946
53061053802,1.39140096839
53061053803,4.9643162946
53061940001,1.75333978825
53061940002,4.87681293472
53061990002,1.62458587948
