ZoneID,LONG,LAT
2740,-122.5719986,47.3044014
2741,-122.5540009,47.2871017
2742,-122.560997,47.2925987
2743,-122.5660019,47.2839012
2744,-122.5889969,47.2868004
2745,-122.6080017,47.2857018
2746,-122.6259995,47.2910995
2747,-122.6269989,47.2830009
2748,-122.6149979,47.2835007
2749,-122.6139984,47.2731018
2750,-122.5910034,47.2621994
2751,-122.5709991,47.266201
2752,-122.6340027,47.2563019
2753,-122.6070023,47.2276001
2754,-122.5210037,47.3022995
2755,-122.5240021,47.2947006
2756,-122.5179977,47.2955017
2757,-122.512001,47.2988014
2758,-122.5100021,47.2925987
2759,-122.5019989,47.2919998
2761,-122.4899979,47.2831001
2762,-122.5,47.2886009
2763,-122.5009995,47.2835999
2764,-122.5100021,47.2888985
2765,-122.5100021,47.2837982
2766,-122.5179977,47.2863998
2767,-122.5240021,47.2863007
2768,-122.5189972,47.2762985
2769,-122.5100021,47.2770996
2770,-122.512001,47.2727013
2771,-122.5009995,47.2776985
2772,-122.5009995,47.2729988
2773,-122.4919968,47.2776985
2774,-122.4919968,47.2725983
2775,-122.4840012,47.2779999
2776,-122.4869995,47.2724991
2777,-122.4810028,47.2728996
2778,-122.4729996,47.2765007
2779,-122.4720001,47.2713013
2780,-122.4560013,47.2733994
2781,-122.4589996,47.2708015
2782,-122.4499969,47.266201
2783,-122.4520035,47.2640991
2784,-122.4580002,47.2658997
2785,-122.4639969,47.2678986
2786,-122.4810028,47.2691994
2787,-122.4869995,47.2696991
2788,-122.4929962,47.2691994
2789,-122.5009995,47.2691994
2790,-122.512001,47.2692986
2791,-122.5250015,47.2685013
2792,-122.5370026,47.2677002
2793,-122.5319977,47.262001
2794,-122.5210037,47.2621002
2795,-122.5110016,47.2635994
2796,-122.5009995,47.2645988
2797,-122.4929962,47.2645988
2798,-122.4860001,47.2645988
2799,-122.4810028,47.2627983
2800,-122.4729996,47.2655983
2801,-122.4729996,47.2616997
2802,-122.4649963,47.2647018
2803,-122.4599991,47.2627983
2804,-122.4550018,47.2617989
2805,-122.4449997,47.2621994
2806,-122.4440002,47.2593994
2807,-122.447998,47.2605019
2808,-122.4520035,47.259201
2809,-122.4570007,47.2579002
2810,-122.4599991,47.2593002
2811,-122.4649963,47.2607002
2812,-122.4649963,47.2573013
2813,-122.4729996,47.2570992
2814,-122.4810028,47.2575989
2815,-122.4860001,47.2579002
2816,-122.4919968,47.2580986
2817,-122.5009995,47.2585983
2818,-122.5100021,47.2570992
2819,-122.5210037,47.2568016
2820,-122.5319977,47.2570992
2821,-122.5439987,47.2564011
2822,-122.5490036,47.2454987
2823,-122.5410004,47.2481995
2824,-122.5319977,47.2533989
2825,-122.5309982,47.2458
2826,-122.5210037,47.2527008
2827,-122.5230026,47.2463989
2829,-122.5100021,47.2537003
2830,-122.5130005,47.2464981
2831,-122.5080032,47.2492981
2832,-122.4990005,47.2527008
2833,-122.5,47.2464981
2834,-122.4929962,47.2527008
2835,-122.4919968,47.2464981
2836,-122.4860001,47.2532005
2837,-122.4860001,47.2458
2838,-122.4800034,47.2524986
2839,-122.4810028,47.2466011
2840,-122.473999,47.2532005
2841,-122.4660034,47.2533989
2843,-122.4680023,47.2447014
2844,-122.461998,47.2552986
2845,-122.4609985,47.2521019
2846,-122.4609985,47.2489014
2847,-122.4599991,47.2452011
2848,-122.4570007,47.2555008
2849,-122.4560013,47.2526016
2850,-122.4550018,47.2508011
2851,-122.4550018,47.2485008
2852,-122.4550018,47.2453995
2853,-122.4509964,47.2556992
2854,-122.4509964,47.2531013
2855,-122.4520035,47.2510986
2856,-122.4509964,47.2486992
2857,-122.4509964,47.2458
2858,-122.4499969,47.2458992
2859,-122.4489975,47.2532997
2860,-122.4489975,47.2514992
2861,-122.447998,47.2491989
2862,-122.4469986,47.2453003
2863,-122.4469986,47.2563019
2864,-122.4459991,47.2536011
2865,-122.4459991,47.2518997
2866,-122.4449997,47.2495003
2867,-122.4440002,47.2466011
2868,-122.4440002,47.2565994
2869,-122.4430008,47.2538986
2870,-122.4430008,47.2518997
2871,-122.4420013,47.2498016
2872,-122.4420013,47.2477989
2873,-122.4410019,47.2457008
2874,-122.4410019,47.2573013
2875,-122.4410019,47.2542
2876,-122.4400024,47.2522011
2877,-122.4400024,47.2500992
2878,-122.439003,47.2485008
2879,-122.439003,47.2459984
2880,-122.4380035,47.2458992
2881,-122.439003,47.2566986
2882,-122.439003,47.2543983
2883,-122.439003,47.2523003
2884,-122.4380035,47.2503014
2885,-122.4380035,47.2485008
2886,-122.4380035,47.2550011
2887,-122.4380035,47.2540016
2888,-122.4380035,47.2528992
2889,-122.4380035,47.2518997
2890,-122.4369965,47.2503014
2891,-122.4369965,47.2545013
2892,-122.435997,47.2523994
2893,-122.435997,47.2458
2894,-122.435997,47.2559013
2895,-122.4349976,47.2519989
2896,-122.4339981,47.2463989
2897,-122.4319992,47.2411003
2898,-122.4300003,47.2397995
2899,-122.4300003,47.2374992
2900,-122.4349976,47.2416
2901,-122.4349976,47.2392998
2902,-122.4329987,47.2394981
2903,-122.4339981,47.2368011
2904,-122.4369965,47.2444
2905,-122.4369965,47.2420006
2906,-122.435997,47.2403984
2907,-122.435997,47.2396011
2908,-122.4380035,47.2417984
2909,-122.4380035,47.2397003
2910,-122.4380035,47.2372017
2911,-122.4369965,47.235199
2912,-122.439003,47.2328987
2913,-122.4400024,47.2439995
2914,-122.4400024,47.2420998
2915,-122.4400024,47.2397003
2916,-122.4400024,47.2373009
2917,-122.4430008,47.2405014
2918,-122.4420013,47.2364006
2919,-122.4459991,47.2401009
2920,-122.4449997,47.2355003
2921,-122.447998,47.2327995
2922,-122.4449997,47.2314987
2923,-122.447998,47.2406998
2924,-122.4509964,47.2403984
2925,-122.4560013,47.2397995
2926,-122.4530029,47.2350006
2927,-122.4550018,47.2332001
2928,-122.4570007,47.232399
2929,-122.4609985,47.2396011
2930,-122.461998,47.2346992
2931,-122.4639969,47.2400017
2932,-122.4680023,47.2401009
2933,-122.4789963,47.2401009
2934,-122.4850006,47.2383003
2935,-122.4960022,47.2383995
2936,-122.5009995,47.2360001
2937,-122.5100021,47.239399
2938,-122.5210037,47.2406998
2939,-122.5279999,47.2392006
2940,-122.5339966,47.2389984
2941,-122.5410004,47.2383003
2942,-122.5479965,47.2378006
2943,-122.5540009,47.2382011
2944,-122.5559998,47.2327003
2945,-122.5479965,47.2324982
2946,-122.5400009,47.2324982
2947,-122.5319977,47.2318993
2948,-122.5199966,47.2319984
2949,-122.5110016,47.2324982
2950,-122.5029984,47.2238998
2951,-122.4960022,47.2261009
2952,-122.487999,47.2324982
2953,-122.4889984,47.2293015
2954,-122.4800034,47.2335014
2955,-122.4800034,47.2303009
2956,-122.4700012,47.2326012
2957,-122.4680023,47.2298012
2958,-122.4690018,47.2249985
2959,-122.4690018,47.2168999
2960,-122.4660034,47.2103996
2961,-122.4769974,47.2252998
2962,-122.4769974,47.2187004
2963,-122.4830017,47.2200012
2964,-122.4789963,47.2100983
2965,-122.4860001,47.2125015
2966,-122.5,47.209301
2967,-122.5130005,47.2233009
2968,-122.5110016,47.2137985
2969,-122.5210037,47.2251015
2970,-122.5199966,47.2182007
2971,-122.5210037,47.2109985
2972,-122.5329971,47.2238007
2973,-122.5309982,47.2164001
2974,-122.5400009,47.2232018
2975,-122.5400009,47.217701
2976,-122.552002,47.2229004
2977,-122.5500031,47.2176018
2978,-122.5569992,47.2266006
2979,-122.5619965,47.2159004
2980,-122.5660019,47.2193985
2981,-122.572998,47.1982994
2982,-122.5650024,47.2061005
2983,-122.5540009,47.2084007
2984,-122.5419998,47.210701
2985,-122.5419998,47.2038994
2986,-122.5439987,47.198101
2987,-122.5309982,47.205101
2988,-122.5230026,47.2033005
2989,-122.512001,47.2024994
2990,-122.5,47.2016983
2991,-122.487999,47.2019005
2992,-122.4800034,47.2024002
2993,-122.4700012,47.1985016
2994,-122.4639969,47.1963005
2995,-122.4789963,47.1936989
2996,-122.4869995,47.1939011
2997,-122.4990005,47.1945992
2998,-122.5149994,47.1916008
2999,-122.5230026,47.1924019
3000,-122.5400009,47.1931
3001,-122.5579987,47.1927986
3002,-122.5569992,47.1876984
3003,-122.5670013,47.1893005
3004,-122.5839996,47.1787987
3005,-122.5680008,47.1787987
3006,-122.5500031,47.1823006
3007,-122.5429993,47.1833
3008,-122.5289993,47.1832008
3009,-122.5220032,47.1795998
3010,-122.5130005,47.1827011
3011,-122.5029984,47.1857986
3012,-122.4909973,47.1865997
3013,-122.4860001,47.1819992
3014,-122.4800034,47.1847
3015,-122.4680023,47.1865997
3016,-122.4779968,47.1758995
3017,-122.4800034,47.1679993
3018,-122.487999,47.1713982
3019,-122.5,47.1703987
3020,-122.5139999,47.1716003
3021,-122.5169983,47.1745987
3022,-122.5179977,47.1688995
3023,-122.5230026,47.1727982
3024,-122.5220032,47.168499
3025,-122.5309982,47.1735992
3026,-122.5449982,47.1736984
3027,-122.5500031,47.1731987
3028,-122.5550003,47.1647987
3029,-122.5680008,47.1692009
3030,-122.5780029,47.1735992
3031,-122.586998,47.1739006
3032,-122.5999985,47.1721001
3033,-122.598999,47.1697006
3034,-122.6090012,47.1654015
3035,-122.5950012,47.1666985
3036,-122.5879974,47.1671982
3037,-122.5810013,47.1669006
3038,-122.5839996,47.1585007
3039,-122.5759964,47.1622009
3040,-122.5719986,47.1590004
3041,-122.5660019,47.1595993
3042,-122.5589981,47.1595993
3043,-122.5479965,47.1594009
3044,-122.538002,47.1562996
3045,-122.526001,47.1613998
3046,-122.5149994,47.1635017
3047,-122.5139999,47.1576996
3048,-122.5,47.1632996
3049,-122.4899979,47.1623001
3050,-122.487999,47.1581001
3051,-122.5,47.1559982
3052,-122.5,47.1514015
3053,-122.5100021,47.1533012
3054,-122.5130005,47.1441002
3055,-122.5189972,47.1475983
3056,-122.5309982,47.1478996
3057,-122.5479965,47.1514015
3058,-122.5459976,47.1467018
3059,-122.5410004,47.1421013
3060,-122.5510025,47.1254997
3061,-122.5599976,47.1217995
3062,-122.5550003,47.1521988
3063,-122.5559998,47.1467018
3064,-122.5550003,47.1421013
3065,-122.5630035,47.1525993
3066,-122.5660019,47.1455002
3067,-122.5619965,47.1441994
3068,-122.5709991,47.1539993
3069,-122.5739975,47.1517982
3070,-122.6080017,47.1269989
3071,-122.6200027,47.1369019
3072,-122.6330032,47.1605988
3073,-122.6380005,47.1124992
3074,-122.6660004,47.1002007
3075,-122.6380005,47.0984993
3076,-122.6869965,47.0862007
3077,-122.6669998,47.0870018
3078,-122.4229965,47.3156013
3079,-122.4380035,47.3027992
3080,-122.4260025,47.3073006
3081,-122.4160004,47.3060989
3082,-122.4140015,47.3112984
3083,-122.4029999,47.3028984
3084,-122.4069977,47.2798996
3085,-122.4160004,47.2994003
3086,-122.4029999,47.2944984
3087,-122.3980026,47.2967987
3088,-122.3909988,47.2910995
3089,-122.3850021,47.2924004
3090,-122.3779984,47.2895012
3091,-122.3809967,47.2798004
3092,-122.3720016,47.2839012
3093,-122.362999,47.2766991
3094,-122.3440018,47.2593002
3095,-122.3779984,47.2705002
3096,-122.3880005,47.2694016
3097,-122.4120026,47.269001
3098,-122.3980026,47.2649002
3099,-122.4049988,47.2633018
3100,-122.3960037,47.2566986
3101,-122.413002,47.2565994
3102,-122.4290009,47.2598991
3103,-122.4219971,47.2546997
3104,-122.4280014,47.2519989
3105,-122.4309998,47.2452011
3106,-122.4229965,47.2472
3107,-122.4240036,47.2417984
3108,-122.427002,47.2402992
3109,-122.4209976,47.2408981
3110,-122.4250031,47.2375984
3111,-122.4150009,47.2429008
3112,-122.4140015,47.2405014
3113,-122.413002,47.2468987
3114,-122.4100037,47.2447014
3115,-122.4089966,47.2419014
3116,-122.4100037,47.2402992
3117,-122.4049988,47.2510986
3118,-122.4020004,47.2450981
3119,-122.401001,47.2422981
3120,-122.3929977,47.2515984
3121,-122.3929977,47.2452011
3122,-122.3919983,47.2422981
3123,-122.3789978,47.2512016
3124,-122.3789978,47.2450981
3125,-122.3779984,47.2420006
3126,-122.3679962,47.2536011
3127,-122.3590012,47.2509995
3128,-122.3649979,47.2447014
3129,-122.3659973,47.2417984
3130,-122.3529968,47.2523994
3131,-122.3499985,47.2445984
3132,-122.3470001,47.2421989
3133,-122.3339996,47.2537003
3134,-122.3300018,47.2541008
3135,-122.3300018,47.2498016
3136,-122.3280029,47.2416992
3137,-122.3199997,47.2504005
3138,-122.3180008,47.2452011
3139,-122.3209991,47.2411003
3140,-122.3089981,47.2536011
3141,-122.3030014,47.2396011
3142,-122.3119965,47.2461014
3143,-122.2979965,47.2528992
3144,-122.2979965,47.2459984
3145,-122.2910004,47.2543983
3146,-122.2870026,47.2517014
3147,-122.2850037,47.2462006
3148,-122.2850037,47.2391014
3149,-122.2720032,47.2425003
3150,-122.2659988,47.2569008
3151,-122.2649994,47.2509995
3152,-122.2529984,47.2532997
3153,-122.2519989,47.2466011
3154,-122.2470016,47.2531013
3155,-122.2460022,47.2458
3156,-122.2419968,47.2392998
3157,-122.2399979,47.2519989
3158,-122.2330017,47.2453995
3159,-122.2160034,47.25
3160,-122.2109985,47.2388
3161,-122.2080002,47.2509003
3162,-122.189003,47.2355003
3163,-122.1719971,47.2528992
3164,-122.1650009,47.2442017
3165,-122.1389999,47.2355003
3166,-122.1559982,47.2285004
3167,-122.1869965,47.2120018
3168,-122.2089996,47.2263985
3169,-122.2279968,47.2341003
3170,-122.2419968,47.2252007
3171,-122.2519989,47.2232018
3172,-122.2630005,47.2266006
3173,-122.2829971,47.2305984
3174,-122.2850037,47.2176018
3175,-122.3119965,47.2312012
3176,-122.3330002,47.2322006
3177,-122.3470001,47.2400017
3178,-122.3410034,47.2327995
3179,-122.3509979,47.2360001
3180,-122.3499985,47.2296982
3181,-122.3639984,47.2377014
3182,-122.3789978,47.2383995
3183,-122.3669968,47.2298012
3184,-122.4020004,47.2344017
3185,-122.4120026,47.2342987
3186,-122.4160004,47.2254982
3187,-122.4189987,47.2336998
3188,-122.4179993,47.2299995
3189,-122.4240036,47.228199
3190,-122.4319992,47.2258987
3191,-122.4369965,47.2275009
3192,-122.4430008,47.2256012
3193,-122.447998,47.2262993
3194,-122.4560013,47.2263985
3195,-122.4609985,47.2187004
3196,-122.4540024,47.2188988
3197,-122.4570007,47.2102013
3198,-122.447998,47.2190018
3199,-122.4469986,47.2100983
3200,-122.4400024,47.221199
3201,-122.4400024,47.2160988
3202,-122.439003,47.2099991
3203,-122.4309998,47.2178001
3204,-122.4309998,47.2098999
3205,-122.4240036,47.2182999
3206,-122.4229965,47.2103996
3207,-122.4160004,47.2182007
3208,-122.4140015,47.2098999
3209,-122.4029999,47.2159996
3210,-122.3919983,47.2094002
3211,-122.3830032,47.2188988
3212,-122.3710022,47.2229996
3213,-122.3460007,47.2215996
3214,-122.3280029,47.2158012
3215,-122.3079987,47.2080002
3216,-122.2990036,47.2108002
3217,-122.2890015,47.2074013
3218,-122.2649994,47.2108994
3219,-122.2720032,47.2042999
3220,-122.2490005,47.2011986
3221,-122.2360001,47.2118988
3222,-122.2340012,47.2061996
3223,-122.2229996,47.2080994
3224,-122.2060013,47.2150993
3225,-122.1790009,47.1978989
3226,-122.1559982,47.1957016
3227,-122.1299973,47.1936989
3228,-122.0889969,47.1889
3229,-122.1819992,47.1847
3230,-122.223999,47.2000999
3231,-122.2399979,47.1992989
3232,-122.2669983,47.1941986
3233,-122.276001,47.1987
3234,-122.2860031,47.2010002
3235,-122.2910004,47.1974983
3236,-122.2900009,47.1935997
3237,-122.2900009,47.1911011
3238,-122.2990036,47.2014008
3239,-122.2959976,47.1953011
3240,-122.2949982,47.1916008
3241,-122.3040009,47.1980019
3242,-122.3040009,47.1922989
3243,-122.3209991,47.2032013
3244,-122.3170013,47.1935997
3245,-122.3359985,47.2080002
3246,-122.3399963,47.1966019
3247,-122.3519974,47.1957016
3248,-122.3679962,47.2016983
3249,-122.3820038,47.2033005
3250,-122.4039993,47.2018013
3251,-122.4039993,47.1953011
3252,-122.4160004,47.2025986
3253,-122.4140015,47.1943016
3254,-122.427002,47.2027016
3255,-122.4300003,47.1950989
3256,-122.439003,47.2028008
3257,-122.4380035,47.1949997
3258,-122.447998,47.2028008
3259,-122.447998,47.1955986
3260,-122.4570007,47.1990013
3261,-122.4599991,47.1852989
3262,-122.4660034,47.1734009
3263,-122.4570007,47.1753998
3264,-122.447998,47.1864014
3265,-122.4489975,47.1745987
3266,-122.4380035,47.1862984
3267,-122.4380035,47.175499
3268,-122.4290009,47.1864014
3269,-122.4300003,47.1755981
3270,-122.4179993,47.1883011
3271,-122.4179993,47.1749992
3272,-122.4110031,47.1870003
3273,-122.4100037,47.1731987
3274,-122.401001,47.1862984
3275,-122.4000015,47.1739998
3276,-122.3679962,47.1870995
3277,-122.3679962,47.1753998
3278,-122.3450012,47.1846008
3279,-122.3450012,47.1753006
3280,-122.3180008,47.1769981
3281,-122.3069992,47.1869011
3282,-122.2959976,47.1856003
3283,-122.3010025,47.1745987
3284,-122.2900009,47.1884003
3285,-122.2890015,47.1834984
3286,-122.2900009,47.1759987
3287,-122.2750015,47.1850014
3288,-122.2720032,47.1903
3289,-122.262001,47.1747017
3290,-122.2360001,47.1898994
3291,-122.2409973,47.1847
3292,-122.2450027,47.1689987
3293,-122.2210007,47.1819
3294,-122.2060013,47.1828995
3295,-122.1819992,47.1759987
3296,-122.1549988,47.1833992
3297,-122.1610031,47.1719017
3298,-122.1309967,47.1738014
3299,-122.1019974,47.1720009
3300,-122.0370026,47.1638985
3301,-122.0270004,47.1605988
3302,-122.0360031,47.1393013
3303,-122.0479965,47.1571007
3304,-122.1019974,47.1596985
3305,-122.0930023,47.1488991
3306,-122.1309967,47.1573982
3307,-122.1539993,47.156601
3308,-122.1689987,47.1612015
3309,-122.1900024,47.1585999
3310,-122.1940002,47.1693001
3311,-122.2249985,47.1525993
3312,-122.25,47.1515999
3313,-122.2630005,47.1627998
3314,-122.2789993,47.1618004
3315,-122.2910004,47.1610985
3316,-122.3010025,47.1633987
3317,-122.2979965,47.1576004
3318,-122.3160019,47.1632996
3319,-122.3119965,47.1570015
3320,-122.3430023,47.1659012
3321,-122.3430023,47.1599998
3322,-122.3430023,47.1563988
3323,-122.3730011,47.1660004
3324,-122.3740005,47.1601982
3325,-122.3730011,47.156601
3326,-122.401001,47.1655006
3327,-122.3960037,47.1604004
3328,-122.3960037,47.1561012
3329,-122.4100037,47.1638985
3330,-122.4089966,47.1567001
3331,-122.4199982,47.1664009
3332,-122.4280014,47.1612015
3333,-122.4329987,47.1641006
3334,-122.4250031,47.1567001
3335,-122.4369965,47.1637001
3336,-122.4489975,47.1674004
3337,-122.447998,47.161499
3338,-122.4430008,47.1567993
3339,-122.4589996,47.1683006
3340,-122.4599991,47.161499
3341,-122.4629974,47.1571999
3342,-122.4690018,47.1679001
3343,-122.4710007,47.1637001
3344,-122.4769974,47.1598015
3345,-122.5059967,47.1425018
3346,-122.5299988,47.1301003
3347,-122.5309982,47.1231003
3348,-122.4889984,47.1366005
3349,-122.5370026,47.1104012
3350,-122.564003,47.1072998
3351,-122.598999,47.0960999
3352,-122.6090012,47.0875015
3353,-122.572998,47.0794983
3354,-122.5859985,47.0617981
3355,-122.5510025,47.0892982
3356,-122.4889984,47.0788994
3357,-122.4069977,47.0475998
3358,-122.4599991,47.1534996
3359,-122.4580002,47.1487999
3360,-122.447998,47.1534004
3361,-122.4489975,47.1492996
3362,-122.4469986,47.1449013
3363,-122.435997,47.1507988
3364,-122.4380035,47.1431007
3365,-122.4329987,47.1514015
3366,-122.4329987,47.1422997
3367,-122.4260025,47.1515007
3368,-122.4240036,47.1413994
3369,-122.4020004,47.1497993
3370,-122.3730011,47.1473999
3371,-122.3479996,47.1487007
3373,-122.3099976,47.1495018
3374,-122.2959976,47.1474991
3375,-122.2839966,47.1505013
3376,-122.2829971,47.1431007
3377,-122.2549973,47.1369019
3378,-122.2839966,47.1365013
3379,-122.2829971,47.1292
3380,-122.2829971,47.1214981
3381,-122.2990036,47.1366005
3382,-122.2979965,47.1263008
3383,-122.3099976,47.1325989
3384,-122.3270035,47.1338997
3385,-122.3249969,47.1212997
3386,-122.3420029,47.1227989
3387,-122.3690033,47.1297989
3388,-122.4079971,47.1366997
3389,-122.4089966,47.1302986
3390,-122.3970032,47.1222992
3391,-122.4250031,47.1352005
3392,-122.4329987,47.1348991
3393,-122.4290009,47.1230011
3394,-122.4440002,47.1352997
3395,-122.4420013,47.1276016
3396,-122.461998,47.1399002
3397,-122.4570007,47.1142006
3398,-122.4400024,47.1050987
3399,-122.4309998,47.1155014
3400,-122.4319992,47.1058006
3401,-122.4079971,47.1150017
3402,-122.4120026,47.103199
3403,-122.3919983,47.1128998
3404,-122.3710022,47.1100998
3405,-122.3909988,47.1022987
3406,-122.3300018,47.1072006
3407,-122.3069992,47.1141014
3408,-122.3040009,47.1039009
3409,-122.2900009,47.1082993
3410,-122.2710037,47.1058006
3411,-122.2529984,47.1055984
3412,-122.2190018,47.101799
3413,-122.2040024,47.1006012
3414,-122.1819992,47.1433983
3415,-122.1549988,47.1432991
3416,-122.1399994,47.1394005
3417,-122.0999985,47.1172981
3418,-122.0680008,47.1240005
3419,-122.0469971,47.1097984
3420,-122.052002,47.0788994
3421,-122.1380005,47.0873985
3422,-122.2060013,47.0923996
3423,-122.2350006,47.0638008
3424,-122.2580032,47.0834007
3425,-122.2870026,47.0830002
3426,-122.2829971,47.0642014
3427,-122.3099976,47.0887985
3428,-122.3069992,47.0639
3429,-122.3180008,47.0727997
3430,-122.3349991,47.084301
3431,-122.3450012,47.0651016
3432,-122.3669968,47.0853996
3433,-122.3679962,47.0632019
3434,-122.3899994,47.0862007
3435,-122.4179993,47.0895996
3436,-122.4140015,47.0744019
3437,-122.3980026,47.0603981
3438,-122.3779984,47.0418015
3439,-122.4049988,46.9944
3440,-122.3560028,47.0355988
3441,-122.3209991,47.0335999
3442,-122.3330002,46.9980011
3443,-122.2799988,47.0248985
3444,-122.2300034,47.028801
3445,-122.1729965,47.0563011
3446,-122.0309982,47.0988007
3447,-121.5780029,47.1002998
3448,-121.8119965,46.7655983
3449,-122.1119995,46.8582001
3450,-122.2139969,46.9544983
3451,-122.2679977,46.9435005
3452,-122.3270035,46.9608002
3453,-122.4000015,46.9586983
3454,-122.4629974,46.9729996
3455,-122.5400009,47.0028992
3456,-122.5250015,46.9845009
3457,-122.5329971,46.9482002
3458,-122.5459976,47.0042992
3459,-122.560997,46.9454002
3460,-122.4919968,46.9215012
3461,-122.3929977,46.8933983
3462,-122.3180008,46.9202003
3463,-122.322998,46.8765984
3464,-122.2890015,46.8325005
3465,-122.2699966,46.8693008
3466,-122.2330017,46.8132019
1,-122.3669968,47.7266006
2,-122.3580017,47.7276001
3,-122.3499985,47.7312012
4,-122.348999,47.725399
5,-122.3430023,47.7304993
6,-122.3379974,47.7322998
7,-122.3420029,47.7258987
8,-122.3339996,47.7254982
9,-122.3310013,47.7307014
10,-122.3270035,47.7290001
11,-122.3190002,47.7286987
12,-122.3150024,47.7230988
13,-122.3099976,47.7307014
14,-122.3089981,47.7224007
15,-122.3010025,47.7303009
16,-122.2990036,47.7221985
17,-122.2939987,47.7300987
18,-122.2949982,47.7234993
19,-122.2900009,47.7300987
20,-122.2900009,47.7223015
21,-122.2789993,47.7118988
22,-122.2870026,47.7154007
23,-122.2939987,47.7159996
24,-122.2990036,47.7159996
25,-122.3099976,47.7158012
26,-122.3150024,47.7168999
27,-122.3209991,47.7173004
28,-122.3270035,47.7170982
29,-122.3330002,47.718399
30,-122.336998,47.7140999
31,-122.3420029,47.7168007
32,-122.3470001,47.7215004
33,-122.3470001,47.7136002
34,-122.3529968,47.7214012
35,-122.3529968,47.7155991
36,-122.3580017,47.721199
37,-122.3580017,47.7154999
38,-122.3669968,47.7187004
39,-122.3830032,47.702301
40,-122.3710022,47.7046013
41,-122.362999,47.7041016
42,-122.3580017,47.7070007
43,-122.3539963,47.7086983
44,-122.3470001,47.7066002
45,-122.3420029,47.7071991
46,-122.3320007,47.7100983
47,-122.3259964,47.7103004
48,-122.3199997,47.7099991
49,-122.3150024,47.7103004
50,-122.3089981,47.7103004
51,-122.3030014,47.7108002
52,-122.2990036,47.7100983
53,-122.2929993,47.7102013
54,-122.288002,47.7090988
55,-122.2829971,47.7078018
56,-122.2750015,47.6997986
57,-122.2809982,47.7014008
58,-122.2870026,47.7008018
59,-122.2939987,47.7043991
60,-122.3000031,47.7064018
61,-122.2969971,47.6992989
62,-122.3040009,47.7053986
63,-122.3099976,47.7056007
64,-122.3079987,47.6987
65,-122.3150024,47.7048988
66,-122.3160019,47.6986008
67,-122.3209991,47.7060013
68,-122.3199997,47.6986008
69,-122.3259964,47.7058983
70,-122.3259964,47.6992989
71,-122.3320007,47.7060013
72,-122.3330002,47.6992989
73,-122.3359985,47.7042999
74,-122.336998,47.6987
75,-122.3430023,47.7033005
76,-122.3430023,47.6994019
77,-122.3470001,47.7033005
78,-122.3470001,47.6996002
79,-122.3539963,47.7014008
80,-122.3570023,47.6999016
81,-122.362999,47.6986008
82,-122.3679962,47.6963997
83,-122.3730011,47.6988983
84,-122.3970032,47.6954994
85,-122.3899994,47.6958008
86,-122.3820038,47.6948013
87,-122.375,47.6931
88,-122.3679962,47.6921005
89,-122.362999,47.6932983
90,-122.3570023,47.6926003
91,-122.3529968,47.6934013
92,-122.3470001,47.6948013
93,-122.3420029,47.6935005
94,-122.3330002,47.6931992
95,-122.3259964,47.6931
96,-122.3199997,47.6931992
97,-122.3160019,47.6931
98,-122.3089981,47.6917992
99,-122.3040009,47.6917
100,-122.3010025,47.6944008
101,-122.2919998,47.6939011
102,-122.288002,47.6935005
103,-122.276001,47.6921997
104,-122.2720032,47.6936989
105,-122.2600021,47.6827011
106,-122.2669983,47.6859016
107,-122.2750015,47.6861992
108,-122.2839966,47.6884003
109,-122.2819977,47.6845016
110,-122.2890015,47.6884003
111,-122.2870026,47.6845016
112,-122.2929993,47.6884003
113,-122.2929993,47.6848984
114,-122.2990036,47.6882019
115,-122.2979965,47.6841011
116,-122.3040009,47.6884003
117,-122.3040009,47.6847992
118,-122.3099976,47.6879997
119,-122.3089981,47.6848984
120,-122.3150024,47.6876984
121,-122.314003,47.6847
122,-122.3160019,47.6851997
123,-122.3199997,47.6885986
124,-122.3199997,47.6851997
125,-122.3239975,47.6889992
126,-122.3270035,47.6847
127,-122.3330002,47.6885986
128,-122.3320007,47.6850014
129,-122.3420029,47.6888008
130,-122.3420029,47.6847992
131,-122.3470001,47.6889
132,-122.3470001,47.6851006
133,-122.3529968,47.6888008
134,-122.3529968,47.6851006
135,-122.3580017,47.6889992
136,-122.3570023,47.6851006
137,-122.362999,47.6890984
138,-122.362999,47.6851006
139,-122.3690033,47.6888008
140,-122.3690033,47.6851006
141,-122.375,47.6890984
142,-122.375,47.6851006
143,-122.3789978,47.6887016
144,-122.3789978,47.6850014
145,-122.3850021,47.6887016
146,-122.3850021,47.6850014
147,-122.3899994,47.6887016
148,-122.3899994,47.6848984
149,-122.3960037,47.6887016
150,-122.3970032,47.6848984
151,-122.4000015,47.6884995
152,-122.4059982,47.6800995
153,-122.3970032,47.6811981
154,-122.401001,47.6775017
155,-122.3960037,47.6777
156,-122.3899994,47.6813011
157,-122.3899994,47.6777
158,-122.3850021,47.6814003
159,-122.3850021,47.6777992
160,-122.3789978,47.6814003
161,-122.3789978,47.6777
162,-122.3740005,47.6814003
163,-122.3740005,47.6777992
164,-122.3690033,47.6814003
165,-122.3690033,47.6777992
166,-122.362999,47.6814003
167,-122.362999,47.6772995
168,-122.3570023,47.6814003
169,-122.3570023,47.6777
170,-122.3539963,47.6814003
171,-122.3529968,47.6780014
172,-122.3470001,47.6814995
