GEOID,Supermarket,Pharmacy,School,restaurant
53053063502,0.656925811,0.543639219,0.355097866,0.363835602
53053070100,2.833963828,3.964385237,2.672610644,2.829725132
53053070204,1.86063254,1.841891241,0.65961992,1.840080769
53053070205,2.490264969,2.404084097,0.900286547,1.010990243
53053070206,3.959915975,4.16154242,0.870580771,0.970823327
53053070207,0.60266981,0.401709002,0.454964692,0.332705733
53053070307,2.772211741,2.695761219,0.914922805,0.585935473
53053070308,0.914989616,0.725001989,0.169671697,0.462578666
53053070309,1.148085699,1.12209083,0.672453552,1.09397911
53053070310,0.598029031,0.574773374,0.264468892,0.620210868
53053070311,0.887665719,0.879480724,0.743552737,0.713910304
53053070312,0.988304451,1.013985685,0.681129217,1.021160882
53053070313,1.218034182,1.693335345,0.596627698,1.227514048
53053070314,0.686245931,0.680257873,0.873917512,0.500231163
53053070315,0.746508548,0.601087005,0.417298705,0.525733328
53053070316,0.559911179,0.494061509,0.295969435,0.467462307
53053070401,2.027890628,1.818456037,0.89059369,1.864844942
53053070403,0.458400407,0.360189365,0.617661607,0.247303068
53053070404,0.726391415,0.744007766,0.30664194,0.553084845
53053070703,0.74790769,0.702530306,0.405756774,0.267923733
53053071100,1.240185456,0.661437912,0.691782892,1.193102812
53053071205,1.772053792,0.913398659,1.461598129,1.6437153
53053071206,0.778131531,0.652021484,0.762775927,0.752265866
53053071207,0.242478958,0.294357576,0.311714671,0.242688121
53053071208,0.622170899,0.468281774,0.410776262,0.395990278
53053071209,0.953482031,0.957498409,0.392261658,1.133716106
53053071210,1.31679765,0.949711578,0.178214863,0.915238218
53053071304,0.469064106,0.349928749,0.389577738,0.393884167
53053071305,1.261333317,1.199026826,0.481658554,1.240918505
53053071306,1.565121272,1.125582496,0.610785352,1.3927769
53053071307,0.746716132,0.685111077,0.852453936,0.788040905
53053071309,1.677576035,1.501165181,1.326920867,1.549931528
53053071310,1.764455158,1.139864722,0.975330569,1.68070615
53053071403,0.938869904,0.911167473,0.643167743,0.741949754
53053071406,1.84977895,1.65219354,0.852683174,1.663759476
53053071407,1.708968183,1.705635319,0.59897637,1.726266389
53053071408,0.151780024,0.151780024,0.157205566,0.129600538
53053071409,0.910758748,0.91217979,0.14753231,0.753879979
53053071410,1.092717858,0.918527375,0.435526268,0.837095854
53053071411,0.412754385,0.408251764,0.628515155,0.417121086
53053071503,0.464235013,0.44986919,0.284251399,0.321181094
53053071504,0.480068056,0.537749648,0.234479304,0.320623969
53053071505,0.524385229,0.571966113,0.275201065,0.546648021
53053071506,1.432620128,1.431351799,0.640755496,1.423646145
53053071601,0.577908656,0.661366313,0.441483121,0.372182095
53053071602,0.733234538,0.803763578,0.396626106,0.4753197
53053071703,1.055640158,0.279806337,0.188326491,0.486386215
53053071704,0.906656944,0.484310824,0.46129096,0.67325947
53053071705,0.56687603,0.729260085,0.289129696,0.472775255
53053071706,0.710685176,0.805019711,0.312043568,0.373248298
53053071803,0.705118507,0.767361144,0.312984179,0.399990886
53053071805,0.48845496,0.359951832,0.123513942,0.227399951
53053071806,0.607748004,0.833907357,0.447350062,0.23476953
53053071807,0.379655788,0.384145308,0.262102453,0.182583166
53053071808,0.335005744,0.287576047,0.241599688,0.247939422
53053071901,0.494512175,0.427907944,0.311618269,0.281480769
53053071902,0.959378587,0.794994877,0.47637842,0.577531914
53053072000,1.239634343,1.596466769,0.328399799,0.873203225
53053072105,0.702169728,0.717128223,0.504849416,0.479725959
53053072106,0.371782513,0.336497339,0.294415504,0.305579062
53053072107,1.127136565,0.941294074,0.405051473,0.919103844
53053072108,2.177391024,1.252546289,0.289606235,0.4666825
53053072109,2.10313372,1.330723409,0.307324023,0.631022058
53053072111,1.869799863,1.127688213,0.328207601,0.81145006
53053072112,1.811450029,1.24535883,0.124040651,1.128645195
53053072305,0.823364931,0.569140686,0.381085497,0.389090102
53053072307,0.61670891,0.653651481,0.153613112,0.573317765
53053072308,0.964334254,0.85493129,0.286632076,0.700868361
53053072309,0.982277144,0.736211671,0.271568043,0.364690383
53053072310,0.264946467,0.190228644,0.381969569,0.20303804
53053072311,0.466465826,0.397777872,0.516097036,0.363222268
53053072312,0.493071216,0.470559394,0.519766387,0.664955486
53053072313,1.11658222,1.047754037,0.673592937,0.593930593
53053072405,3.705759269,3.476476651,0.90826641,3.634127753
53053072406,2.223069184,2.255159604,0.706213081,2.033256162
53053072407,0.751327526,0.714257613,0.613136415,0.678369334
53053072408,2.093595657,1.180494985,0.482704103,1.016540637
53053072409,2.364470832,2.210305282,0.592853324,2.256110126
53053072410,3.789886126,3.637450938,2.462169895,3.296252718
53053072503,0.829564633,0.782475073,0.767827345,1.867477684
53053072504,1.5504562,1.067090137,1.102274309,1.487100983
53053072505,1.199138498,1.135879532,0.969185952,0.92329132
53053072506,1.442227296,1.875026379,0.852242891,1.37370476
53053072507,0.618652644,0.855310543,0.206663783,0.221643119
53053072601,2.623797192,3.991531635,1.86276759,2.563931451
53053072602,2.73120352,6.196278295,1.661654815,1.243277344
53053072603,7.350563709,8.780985177,1.623353654,2.320769719
53053072800,2.941440911,0.969961069,0.511175236,0.466714615
53053072901,1.206127339,1.379805861,1.002559748,0.687584609
53053072903,2.529933277,1.548011589,0.781713518,0.445182223
53053072905,0.460896345,2.044402787,0.222082475,0.522834273
53053072906,1.638925443,1.88755946,1.036276049,1.430631508
53053072907,1.593175839,0.531849028,0.380197714,0.586354539
53053073001,2.703024288,4.043070343,1.08322498,1.783485263
53053073005,5.394256586,5.327937046,2.336413256,2.247273634
53053073006,6.223637511,5.001740481,3.108427153,3.773502143
53053073108,1.186931225,1.183851439,0.672555487,0.92838102
53053073110,0.608535608,1.755116018,0.273266524,1.738860594
53053073111,0.88446832,0.629819246,0.493464252,0.634228598
53053073113,1.350649263,1.257894847,0.58402105,0.903846984
53053073114,1.299194008,1.241937564,0.881965818,1.331574494
53053073115,2.370909241,2.316528825,0.012022097,2.418938019
53053073116,1.833521587,1.814215633,1.494458007,1.726963209
53053073117,5.317091588,5.274246115,1.811998634,1.583187823
53053073119,2.864418634,2.801347137,1.864495839,2.580904362
53053073120,0.633742417,0.190065118,0.34358387,0.234492503
53053073121,0.348543007,0.348543007,0.225227667,0.341638534
53053073122,0.300564128,0.326559094,0.628934331,0.201314015
53053073123,2.096717058,1.395945067,0.33451106,1.762148465
53053073125,0.932158208,0.887872153,0.383876562,0.784368981
53053073200,3.740747944,3.668653149,1.820174593,2.916255179
53053073301,0.496128296,0.48063112,0.360023279,0.454048236
53053073302,0.4370517,0.422562059,0.271059555,0.343811041
53053073404,0.60729073,0.585087892,0.216204447,0.565571259
53053073405,0.767994549,0.17457838,0.239364207,0.255237037
53053073406,0.679869893,0.666548292,0.408406952,0.530156155
53053073407,0.255487502,0.283939223,0.172026443,0.119147252
53053073408,0.671635568,0.835372214,0.290478116,0.494805424
53053073500,0.931110665,1.213511321,0.583305443,1.072924274
53053940001,0.151999198,2.667744343,0.496004323,0.194857999
53053940002,1.097880726,1.098762479,0.848386944,0.74845764
53053940003,0.85162857,0.572299509,0.405706173,0.793021742
53053940004,1.387983023,1.243368883,0.741698819,0.844009288
53053940005,0.690875405,1.216141609,1.135614786,0.635359852
53053940006,0.252864153,0.132388409,0.134055179,0.281649524
53053940007,0.935840608,0.134125286,0.543627651,0.927365643
53053940008,0.643107437,0.628703899,0.339190308,0.28310714
53053940009,0.859096901,1.215419522,0.68006535,1.031407989
53053940010,0.900342921,0.858296542,0.61967029,0.815309755
53053940011,0.883124634,1.832301688,0.385773401,0.847486591
53061040100,0.417954527,0.338081557,0.224871236,0.243335089
53061040200,0.395916742,0.47974293,0.193469831,0.325170783
53061040500,0.340967808,0.429834416,0.255976412,0.432082315
53061040700,0.463014176,0.245024121,0.224173971,0.223476686
53061040800,0.221781162,0.227436627,0.166364647,0.140657906
53061040900,1.212183501,1.099034354,0.404391409,1.094872412
53061041000,0.333989217,0.276005544,0.273417266,0.226958245
53061041100,0.720237037,0.451426699,0.307213704,0.250032102
53061041201,1.054340123,0.808569919,0.464227066,0.718473661
53061041202,0.267777173,0.296286189,0.254534653,0.211771398
53061041301,2.087320258,0.904314805,0.33104249,0.285189579
53061041303,1.477515958,1.403155066,0.593464239,0.965308887
53061041304,2.405152859,1.649328138,0.25900794,1.302920798
53061041400,0.481019575,0.690992766,0.494903808,0.488745738
53061041500,0.338805117,1.164714306,0.755273449,0.92749412
53061041601,0.745424001,0.70978892,0.305945386,0.809628593
53061041605,0.424349416,0.471833194,0.223317963,0.387878045
53061041606,0.546841077,0.451271037,0.489868396,0.517223452
53061041607,1.245696678,1.208037464,0.797982986,1.112861462
53061041608,0.87731865,0.712389743,0.430859516,0.586106742
53061041701,0.397471863,0.402979316,0.342259704,0.275248805
53061041703,1.016120184,0.638346155,0.238179411,0.510150642
53061041704,0.400885874,0.437269662,0.518106779,0.244113279
53061041805,0.237651102,0.239170454,0.264298065,0.244430186
53061041806,0.407368937,0.421005121,0.223512172,0.342816092
53061041808,0.79327285,0.583482447,0.231517051,0.364111905
53061041809,0.318562725,0.279957271,0.445836588,0.341934929
53061041810,0.378243502,0.376399217,0.398148553,0.273806816
53061041811,0.536191712,0.441311396,0.394987764,0.489057745
53061041812,0.339092685,0.550975391,0.203580852,0.213678305
53061041901,0.588599913,0.451921671,0.412913288,0.284615227
53061041903,1.355513765,1.341533188,0.733862036,0.450873117
53061041904,0.543256716,0.58691876,0.248036704,0.32971598
53061041905,0.397379423,0.399019629,0.577822185,0.258261408
53061042003,1.139363593,1.13922181,0.385164851,1.150759383
53061042004,0.404822222,0.38324248,0.4283233,0.390022547
53061042005,0.669840999,0.664681235,0.255613138,0.659906454
53061042006,0.742162322,0.71188878,0.362908017,0.430842623
53061050101,1.185991525,1.071313499,0.816122466,0.852544002
53061050102,0.578979278,0.501808764,0.433183763,0.375601005
53061050200,1.151117217,1.151516123,0.446661488,0.710955862
53061050401,1.256006159,0.932041483,0.260845174,0.436152414
53061050402,0.699856696,0.467753895,0.189810207,0.374240875
53061050500,1.085954003,0.315412126,0.291360723,0.19495794
53061050700,0.551367715,0.462445537,0.158789705,0.423592087
53061050800,0.357164607,0.359016948,0.308579939,0.391583036
53061050900,0.355753142,0.231873806,0.429311916,0.152142707
53061051000,0.524940642,0.338375503,0.365743712,0.350844236
53061051100,0.706309272,0.489543142,0.310092362,0.270968304
53061051200,0.903638573,0.763605295,0.269383032,0.509772038
53061051300,0.479721706,0.477371507,0.224764296,0.351796653
53061051400,0.239678775,0.261608716,0.23402805,0.261932831
53061051500,0.548434943,0.485331186,0.225945743,0.429375
53061051601,0.45670826,0.404660167,0.222906765,0.403478223
53061051602,0.653470141,0.598193393,0.283497278,0.318151364
53061051701,0.278506147,0.255536661,0.303328719,0.188364138
53061051702,0.442555609,0.457590096,0.149316911,0.375568066
53061051802,0.382821009,0.315253001,0.512965965,0.292746264
53061051803,0.415805993,0.40764282,0.666733724,0.245206338
53061051804,0.624559684,0.618459715,0.548017934,0.461320366
53061051905,0.440036632,0.385475917,0.429319523,0.380902852
53061051912,2.562020215,1.879356415,0.926876669,1.174194533
53061051913,1.034685951,1.016625519,0.251426563,1.011462968
53061051914,1.091382776,1.089921048,0.509720769,0.386039564
53061051915,1.422327663,1.3096161,0.487728816,1.24001848
53061051916,1.040014554,1.012103791,0.635615651,0.903338298
53061051917,1.209170796,1.229837821,0.295420417,0.999588817
53061051918,0.530493432,0.542911688,0.342178723,0.432661658
53061051921,0.835701935,0.851673649,0.457228035,0.564911365
53061051922,1.019172873,0.914110138,0.602463911,0.832425082
53061051923,0.39331258,0.407672315,0.279553319,0.389245457
53061051924,0.681215443,0.686694538,0.685007445,0.436077039
53061051925,1.220586796,0.808001483,0.320024094,0.696020647
53061051926,1.725294273,1.146765317,0.752565563,1.542514643
53061051927,0.835404485,0.693458474,0.618369048,0.63172307
53061051928,0.618234769,0.521751111,0.29804849,0.519844666
53061052003,1.250061679,1.246664362,0.654925072,0.614579274
53061052004,0.506325592,0.463533106,0.455752229,0.304850219
53061052005,0.625160734,0.635530808,0.699625923,0.682438149
53061052007,0.774790586,0.802798667,0.356993168,0.754648707
53061052104,1.958576442,1.385416806,0.566597663,1.628826643
53061052105,2.872255149,2.411957513,1.087806792,2.047841521
53061052107,1.552263837,1.535004434,0.752561031,1.420369382
53061052108,1.550286083,1.541356567,0.960054922,0.88322655
53061052112,3.060334793,3.054155012,1.209834855,0.917615701
53061052113,3.500428268,3.498722468,2.114129671,3.542734663
53061052114,1.246503076,1.235004371,0.468080966,1.058809122
53061052115,0.472030957,0.445131129,0.322053959,0.444822574
53061052118,0.968321108,0.958609005,0.749961762,1.046463677
53061052203,0.554567261,0.637596877,0.450504936,0.604916803
53061052204,0.896415674,1.184173366,0.51412882,0.453368526
53061052206,3.620016468,3.581440574,1.958165844,3.672084098
53061052207,1.907199375,1.999296154,1.210502518,1.848888368
53061052208,0.500171003,0.346384437,0.401918922,0.457462268
53061052209,0.958575441,0.58269327,0.216814925,0.47288931
53061052301,4.116225683,4.470766601,2.444587711,4.071178511
53061052302,2.302334638,1.978039545,0.359013779,1.993281417
53061052401,0.339699161,0.343288486,0.280402157,0.299992436
53061052402,0.183339712,0.30911639,0.210275167,0.18072167
53061052502,1.049929852,1.040507739,0.35962222,0.978767382
53061052503,0.84322494,0.846988,0.234289804,0.594543317
53061052504,0.72350214,1.023680263,0.400968649,0.781073501
53061052603,1.587932783,1.641771009,0.472480794,1.10087626
53061052604,0.613206316,0.589668512,0.737338089,0.561902815
53061052605,2.099637776,2.149442858,0.387393773,0.504718223
53061052606,2.134762918,2.079750997,0.710273485,0.816238281
53061052607,1.205980733,1.207944451,0.772965672,1.085436612
53061052701,2.460402087,3.130079285,1.936229178,2.740676202
53061052705,1.083432714,0.843688627,1.044552617,1.846797912
53061052706,0.82258686,0.705663008,0.584734134,0.667430668
53061052707,1.263845902,1.262938837,0.450566835,1.287145569
53061052708,0.974230293,0.783821616,0.619533024,0.79365344
53061052709,2.280731299,2.2531708,1.205976375,2.213032055
53061052803,0.468161815,1.26918832,0.535663622,0.791062533
53061052804,0.639304675,0.83381387,0.44306447,0.567535129
53061052805,0.267553302,0.344744662,0.340734667,0.223370331
53061052806,0.799192166,0.826772297,0.267567279,0.679774623
53061052903,0.379017041,0.362797894,0.180370495,0.240783384
53061052904,0.78116808,0.370880422,0.293927213,0.859762611
53061052905,0.406183658,0.396864638,0.298043652,0.214728015
53061052906,0.461087619,0.78400932,0.334532412,0.553148986
53061053101,2.095322425,2.036970451,1.4974236,0.977363696
53061053102,2.463023902,2.460158609,1.55406684,1.111247588
53061053201,4.096769666,4.647284065,4.186222107,3.163330921
53061053202,5.896447405,5.615900788,4.072087982,2.169008031
53061053301,0.468817762,0.47525461,0.107980232,0.479573843
53061053302,2.530970081,2.906564985,1.630378798,2.129588188
53061053400,3.409283362,3.479367984,2.848307958,2.094912692
53061053504,0.595228791,0.572711933,0.338605165,0.51835545
53061053505,2.820614361,2.688635767,2.034544322,2.782167503
53061053506,4.476096549,4.538893273,2.599278032,3.112929508
53061053507,1.543908502,1.482093914,0.673950985,0.085087913
53061053508,0.71911208,0.77270444,0.448949273,0.485641879
53061053509,0.752918961,0.640554604,0.41939678,0.440202347
53061053602,2.7733416,2.70625126,1.861528619,2.412024583
53061053603,3.283471266,3.156835272,2.360456367,2.59885089
53061053604,1.373146575,1.267702424,1.215293794,1.247804228
53061053801,2.58801853,12.64413037,2.466893029,2.484888203
53061053802,0.856063369,1.001814549,0.669031671,0.641611949
53061940001,1.550101751,1.960719939,1.258064388,1.388591692
53061940002,4.826794816,4.770121868,2.351879631,4.089107303
53061990002,1.81299182,1.540975549,0.638216586,1.042193923
53061990100,1.879362538,2.087964652,1.657967058,1.877257982
