geoid10,Sum_acres_res,Sum_acres_sf8_7,prct_sf,CNTY,TRACT,BG,Total_pop,White_non_Hisp,Black_non_Hisp,AIAN_non_Hisp,API_non_Hisp,Other_2_non_Hisp,Hispanic_or_Latino,Total_Minority,pWhite_non_Hisp,pBlack_non_Hisp,pAIAN_non_Hisp,pAPI_non_Hisp,pOther_2__non_Hisp,pHispanic_or_Latino,pTotal_Minority,White__Black,White_AIAN,White__API,White__Other_2_,White__Hispanic,White__Minority,Black__AIAN,Black__API,Black__Other_2_,Black__Hispanic,AIAN__Asian,AIAN__Other_2_,AIAN__Hispanic,API__Other_2_,API__Hispanic,Other_2___Hispanic
5.3033E+11,319.722534,206.8928676,0.647101301,33,25601,3,2409,833,98,0,1285,72,121,1576,0.0003,0.0004,0,0.0022,0.0003,0.0003,0.0011,-1.2103,3.1389,-19.3282,0.2334,0.1857,-7.4851,4.3492,-18.1179,1.4437,1.3959,-22.4672,-2.9055,-2.9533,19.5617,19.5139,-0.0478
5.3033E+11,422.5720269,400.921371,0.948764579,33,25602,1,1953,1110,40,11,594,13,185,843,0.0004,0.0002,0.0004,0.001,0.0001,0.0005,0.0006,2.4075,0.3415,-6.2029,3.6581,-0.3326,-1.5,-2.066,-8.6104,1.2506,-2.7401,-6.5444,3.3166,-0.6741,9.861,5.8703,-3.9907
5.3033E+11,328.5047834,328.5047834,1,33,25602,2,896,779,0,0,33,0,84,117,0.0003,0,0,0.0001,0,0.0002,0.0001,2.9354,2.9354,2.3585,2.9354,0.8852,2.1467,0,-0.577,0,-2.0502,-0.577,0,-2.0502,0.577,-1.4732,-2.0502
5.3033E+11,359.2992263,359.2992263,1,33,25602,3,3614,1522,69,0,1718,71,234,2092,0.0006,0.0003,0,0.003,0.0003,0.0006,0.0014,2.673,5.7352,-24.3026,2.8701,0.0239,-8.3672,3.0622,-26.9756,0.1971,-2.6491,-30.0378,-2.8651,-5.7113,27.1727,24.3265,-2.8461
5.3033E+11,362.4993583,292.7026775,0.807457091,33,25701,1,1138,597,60,0,238,175,68,541,0.0002,0.0003,0,0.0004,0.0007,0.0002,0.0004,-0.4132,2.2496,-1.9116,-4.8123,0.5899,-1.3973,2.6628,-1.4984,-4.3992,1.0031,-4.1612,-7.062,-1.6597,-2.9007,2.5015,5.4023
5.3033E+11,192.929369,179.2864779,0.929285566,33,25701,2,1103,660,124,15,292,12,0,443,0.0002,0.0006,0.0005,0.0005,0,0,0.0003,-3.0161,-2.751,-2.6184,2.0028,2.487,-0.4993,0.2651,0.3977,5.0188,5.5031,0.1326,4.7537,5.238,4.6211,5.1054,0.4842
5.3033E+11,128.8955453,65.0919712,0.504997834,33,25701,3,1164,776,159,2,12,8,207,388,0.0003,0.0007,0.0001,0,0,0.0005,0.0003,-4.1322,2.2257,2.7143,2.6013,-2.1282,0.3086,6.358,6.8466,6.7335,2.0041,0.4886,0.3756,-4.3539,-0.113,-4.8425,-4.7295
5.3033E+11,50.90245838,7.884290591,0.154890173,33,25701,4,1501,406,467,0,198,170,260,1095,0.0002,0.0021,0,0.0003,0.0007,0.0006,0.0007,-19.1954,1.5299,-1.932,-5.3303,-4.816,-5.8516,20.7253,17.2635,13.8651,14.3795,-3.4619,-6.8602,-6.3459,-3.3983,-2.884,0.5143
5.3033E+11,95.00803834,24.94375144,0.26254359,33,25701,5,1629,819,105,101,332,53,219,810,0.0003,0.0005,0.0035,0.0006,0.0002,0.0005,0.0005,-1.5737,-32.1829,-2.7186,0.9474,-2.259,-2.3741,-30.6092,-1.1449,2.5211,-0.6853,29.4643,33.1303,29.9239,3.666,0.4596,-3.2064
5.3033E+11,288.7463741,279.3168227,0.967343135,33,25702,1,1391,869,182,0,113,69,158,522,0.0003,0.0008,0,0.0002,0.0003,0.0004,0.0004,-4.8025,3.2746,1.2989,0.4901,-0.5818,-0.2443,8.0771,6.1014,5.2927,4.2208,-1.9757,-2.7844,-3.8563,-0.8087,-1.8806,-1.0719
5.3033E+11,197.6525054,197.6525054,1,33,25702,2,1073,740,23,0,129,71,110,333,0.0003,0.0001,0,0.0002,0.0003,0.0003,0.0002,1.7677,2.7885,0.533,-0.0767,0.1037,0.5437,1.0207,-1.2347,-1.8444,-1.6641,-2.2555,-2.8651,-2.6848,-0.6097,-0.4293,0.1804
5.3033E+11,123.7091185,123.7091185,1,33,25702,3,1079,475,102,0,447,38,17,604,0.0002,0.0005,0,0.0008,0.0002,0,0.0004,-2.7368,1.7899,-6.0255,0.2564,1.375,-2.2817,4.5267,-3.2887,2.9933,4.1118,-7.8154,-1.5335,-0.4149,6.282,7.4005,1.1185
5.3033E+11,99.73635382,99.73635382,1,33,25803,1,1481,703,73,7,224,139,335,778,0.0003,0.0003,0.0002,0.0004,0.0006,0.0008,0.0005,-0.5907,0.2047,-1.2674,-2.9602,-5.5274,-2.5955,0.7953,-0.6767,-2.3695,-4.9367,-1.4721,-3.1648,-5.732,-1.6928,-4.26,-2.5672
5.3033E+11,94.94845053,57.61307432,0.60678267,33,25803,2,1220,570,85,15,126,42,382,650,0.0002,0.0004,0.0005,0.0002,0.0002,0.0009,0.0004,-1.6244,-3.0901,-0.0551,0.453,-7.1757,-2.2338,-1.4657,1.5693,2.0774,-5.5513,3.035,3.5431,-4.0856,0.5081,-7.1205,-7.6287
5.3033E+11,74.67745909,13.89652515,0.186087279,33,25803,3,2015,498,250,35,113,327,792,1517,0.0002,0.0011,0.0012,0.0002,0.0013,0.0019,0.001,-9.2184,-10.3454,-0.0991,-11.3192,-17.4539,-8.3497,-1.127,9.1192,-2.1009,-8.2356,10.2462,-0.9739,-7.1086,-11.2201,-17.3548,-6.1347
5.3033E+11,126.4585202,126.4585202,1,33,25804,1,1495,861,40,0,284,131,179,634,0.0003,0.0002,0,0.0005,0.0005,0.0004,0.0004,1.4692,3.2444,-1.7211,-2.042,-1.1245,-1.0294,1.7752,-3.1903,-3.5112,-2.5937,-4.9655,-5.2864,-4.3689,-0.3209,0.5966,0.9175
5.3033E+11,96.7121231,96.7121231,1,33,25804,2,659,356,9,0,85,70,139,303,0.0001,0,0,0.0001,0.0003,0.0003,0.0002,0.9421,1.3415,-0.1447,-1.4833,-2.0511,-0.7011,0.3994,-1.0867,-2.4254,-2.9932,-1.4862,-2.8248,-3.3926,-1.3386,-1.9064,-0.5678
5.3033E+11,269.7604307,269.7604307,1,33,25804,3,1364,823,173,0,79,187,102,541,0.0003,0.0008,0,0.0001,0.0008,0.0002,0.0004,-4.5765,3.1012,1.72,-4.445,0.6117,-0.5457,7.6777,6.2964,0.1315,5.1882,-1.3812,-7.5462,-2.4895,-6.165,-1.1083,5.0567
5.3033E+11,142.6957722,20.53195965,0.143886251,33,25805,1,2693,1152,378,0,632,104,427,1541,0.0004,0.0017,0,0.0011,0.0004,0.001,0.001,-12.4346,4.341,-6.709,0.1442,-6.0809,-6.0471,16.7755,5.7256,12.5787,6.3537,-11.05,-4.1968,-10.4219,6.8532,0.6281,-6.225
5.3033E+11,166.8007682,151.3515728,0.907379351,33,25805,2,905,219,11,0,629,0,46,686,0.0001,0,0,0.0011,0,0.0001,0.0005,0.3371,0.8252,-10.1723,0.8252,-0.2975,-3.7992,0.4882,-10.5094,0.4882,-0.6346,-10.9975,0,-1.1227,10.9975,9.8748,-1.1227
5.3033E+11,199.835304,167.1145883,0.836261586,33,25805,3,1646,711,153,0,313,32,437,935,0.0003,0.0007,0,0.0005,0.0001,0.0011,0.0006,-4.1109,2.6792,-2.7933,1.3879,-7.9867,-3.6237,6.7901,1.3176,5.4988,-3.8758,-5.4725,-1.2913,-10.666,4.1812,-5.1934,-9.3746
5.3033E+11,237.4181322,196.454358,0.827461476,33,25806,1,1329,546,92,5,625,43,18,783,0.0002,0.0004,0.0002,0.0011,0.0002,0,0.0005,-2.0255,0.3115,-8.8702,0.3222,1.6181,-3.2209,2.3369,-6.8447,2.3477,3.6436,-9.1816,0.0108,1.3067,9.1924,10.4883,1.2959
5.3033E+11,159.4768158,103.8056181,0.650913536,33,25806,2,2308,526,598,0,938,115,131,1782,0.0002,0.0027,0,0.0016,0.0005,0.0003,0.0012,-24.557,1.9821,-14.4181,-2.6586,-1.2153,-10.0306,26.5391,10.1389,21.8984,23.3417,-16.4001,-4.6407,-3.1973,11.7594,13.2028,1.4434
5.3033E+11,195.3501095,167.7844002,0.858890741,33,25806,3,1769,646,382,35,356,311,39,1123,0.0002,0.0017,0.0012,0.0006,0.0013,0.0001,0.0008,-14.5188,-9.7877,-3.7901,-10.1159,1.4824,-5.136,4.7311,10.7287,4.4029,16.0012,5.9976,-0.3282,11.2701,-6.3258,5.2725,11.5983
5.3033E+11,115.2273088,115.0170054,0.998174882,33,26001,1,1355,586,282,0,285,28,174,769,0.0002,0.0013,0,0.0005,0.0001,0.0004,0.0005,-10.3069,2.2082,-2.7748,1.0783,-2.0387,-2.9757,12.5151,7.5321,11.3852,8.2682,-4.983,-1.1299,-4.2469,3.8531,0.7361,-3.1169
5.3033E+11,63.49280417,63.49280417,1,33,26001,2,773,411,165,32,129,18,18,362,0.0002,0.0007,0.0011,0.0002,0.0001,0,0.0002,-5.7739,-9.6256,-0.7067,0.8224,1.1094,-0.8915,-3.8517,5.0672,6.5963,6.8833,8.9189,10.448,10.735,1.5291,1.8161,0.287
5.3033E+11,107.1421579,107.1421579,1,33,26001,3,950,401,270,0,147,132,0,549,0.0002,0.0012,0,0.0003,0.0005,0,0.0004,-10.4715,1.5111,-1.0591,-3.8157,1.5111,-2.1898,11.9825,9.4124,6.6558,11.9825,-2.5702,-5.3267,0,-2.7566,2.5702,5.3267
5.3033E+11,141.259584,124.9931977,0.884847556,33,26001,4,950,315,199,0,276,0,160,635,0.0001,0.0009,0,0.0005,0,0.0004,0.0004,-7.6446,1.187,-3.6386,1.187,-2.7182,-3.0936,8.8316,4.0059,8.8316,4.9264,-4.8256,0,-3.9052,4.8256,0.9205,-3.9052
5.3033E+11,86.12507391,74.40660988,0.863936674,33,26001,5,1622,400,382,14,618,51,157,1222,0.0002,0.0017,0.0005,0.0011,0.0002,0.0004,0.0008,-15.4458,-3.3815,-9.2979,-0.5508,-2.3246,-6.7304,12.0643,6.1478,14.895,13.1211,-5.9164,2.8307,1.0568,8.7472,6.9733,-1.7739
5.3033E+11,82.95703065,2.795713451,0.033700742,33,26002,1,3752,624,1861,0,556,299,412,3128,0.0002,0.0083,0,0.001,0.0012,0.001,0.0021,-80.2393,2.3514,-7.3698,-9.7145,-7.7044,-18.7349,82.5907,72.8695,70.5248,72.5349,-9.7212,-12.0659,-10.0558,-2.3447,-0.3346,2.0101
5.3033E+11,121.3101937,70.78389348,0.583495017,33,26002,2,1182,467,480,0,16,40,179,715,0.0002,0.0021,0,0,0.0002,0.0004,0.0005,-19.5425,1.7598,1.48,0.1456,-2.6091,-3.0601,21.3023,21.0225,19.6881,16.9334,-0.2797,-1.6142,-4.3689,-1.3344,-4.0891,-2.7547
5.3033E+11,168.6964738,137.2650791,0.813680784,33,26002,3,1670,478,275,0,633,202,82,1192,0.0002,0.0012,0,0.0011,0.0008,0.0002,0.0008,-10.4032,1.8012,-9.2663,-6.3503,-0.2002,-6.2342,12.2044,1.137,4.0529,10.203,-11.0675,-8.1515,-2.0014,2.9159,9.0661,6.1501
5.3033E+11,90.87258633,76.68206274,0.843841535,33,26002,4,1744,603,285,1,762,48,45,1141,0.0002,0.0013,0,0.0013,0.0002,0.0001,0.0008,-10.376,1.923,-11.0507,0.3352,1.1739,-5.4194,12.299,-0.6747,10.7112,11.5499,-12.9737,-1.5878,-0.7491,11.3859,12.2246,0.8387
5.3033E+11,175.5188534,174.0969056,0.991898604,33,26100,1,1391,103,32,0,1234,11,11,1288,0,0.0001,0,0.0022,0,0,0.0009,-1.032,0.3881,-21.1873,-0.0558,0.1196,-8.2944,1.4202,-20.1553,0.9763,1.1517,-21.5755,-0.4439,-0.2685,21.1316,21.307,0.1754
5.3033E+11,90.66202949,75.3647188,0.831271032,33,26100,2,2054,129,999,0,422,180,324,1925,0,0.0044,0,0.0007,0.0007,0.0008,0.0013,-43.8493,0.4861,-6.8922,-6.7776,-7.4218,-12.4906,44.3354,36.957,37.0716,36.4274,-7.3783,-7.2637,-7.9079,0.1146,-0.5296,-0.6442
5.3033E+11,152.1238648,123.3067383,0.81056801,33,26100,3,1532,653,350,0,353,161,15,879,0.0002,0.0016,0,0.0006,0.0006,0,0.0006,-13.0723,2.4606,-3.7113,-4.0364,2.0945,-3.4648,15.5329,9.361,9.0359,15.1668,-6.1719,-6.497,-0.3661,-0.3251,5.8058,6.1309
5.3033E+11,231.3413611,131.7560165,0.56953074,33,26100,4,2105,402,592,0,702,69,340,1703,0.0002,0.0026,0,0.0012,0.0003,0.0008,0.0011,-24.758,1.5148,-10.7591,-1.2696,-6.7836,-9.9653,26.2728,13.9989,23.4884,17.9744,-12.2739,-2.7844,-8.2985,9.4894,3.9754,-5.514
5.3033E+11,117.0123681,94.67461467,0.809099211,33,26100,5,1351,383,140,37,553,58,180,968,0.0001,0.0006,0.0013,0.001,0.0002,0.0004,0.0007,-4.7699,-11.4771,-8.2255,-0.8973,-2.9501,-5.0822,-6.7072,-3.4556,3.8726,1.8199,3.2516,10.5798,8.5271,7.3282,5.2754,-2.0528
5.3033E+11,1249.438857,392.3013503,0.313982031,33,26200,1,280,240,0,0,23,0,17,40,0.0001,0,0,0,0,0,0,0.9044,0.9044,0.5022,0.9044,0.4895,0.6347,0,-0.4021,0,-0.4149,-0.4021,0,-0.4149,0.4021,-0.0128,-0.4149
5.3033E+11,109.5961592,85.87365033,0.783546166,33,26200,2,1621,556,146,10,477,359,73,1065,0.0002,0.0006,0.0003,0.0008,0.0014,0.0002,0.0007,-4.3843,-1.3969,-6.2448,-12.392,0.3134,-5.0842,2.9875,-1.8605,-8.0077,4.6977,-4.848,-10.9952,1.7103,-6.1472,6.5582,12.7054
5.3033E+11,126.1731537,82.54096521,0.654188017,33,26200,3,2252,846,488,19,161,68,670,1406,0.0003,0.0022,0.0007,0.0003,0.0003,0.0016,0.0009,-18.4694,-3.4469,0.373,0.4438,-13.1649,-6.2901,15.0225,18.8424,18.9132,5.3045,3.8198,3.8907,-9.7181,0.0709,-13.5379,-13.6087
5.3033E+11,138.3693059,85.05320167,0.614682578,33,26200,4,1583,855,31,21,457,180,39,728,0.0003,0.0001,0.0007,0.0008,0.0007,0.0001,0.0005,1.8461,-4.1113,-4.7684,-4.0419,2.2699,-1.6857,-5.9574,-6.6145,-5.888,0.4239,-0.6571,0.0694,6.3813,0.7265,7.0384,6.3119
5.3033E+11,96.98317509,92.59484081,0.954751592,33,26300,1,415,90,18,0,106,109,92,325,0,0.0001,0,0.0002,0.0004,0.0002,0.0002,-0.4597,0.3391,-1.5142,-4.0595,-1.9063,-1.8517,0.7988,-1.0545,-3.5998,-1.4466,-1.8533,-4.3986,-2.2455,-2.5453,-0.3921,2.1531
5.3033E+11,141.2533456,140.262222,0.992983362,33,26300,2,1173,326,7,0,717,80,43,847,0.0001,0,0,0.0013,0.0003,0.0001,0.0006,0.9178,1.2284,-11.3077,-1.9999,0.1789,-4.4813,0.3107,-12.2255,-2.9177,-0.7389,-12.5361,-3.2283,-1.0495,9.3078,11.4866,2.1788
5.3033E+11,54.12194608,32.98682242,0.609490693,33,26400,1,1100,116,107,0,478,45,354,984,0,0.0005,0,0.0008,0.0002,0.0009,0.0007,-4.3115,0.4371,-7.9203,-1.3788,-8.203,-6.1962,4.7486,-3.6088,2.9327,-3.8915,-8.3574,-1.8159,-8.6402,6.5415,-0.2827,-6.8242
5.3033E+11,220.3351422,160.1771656,0.726970578,33,26400,2,1327,298,299,0,134,11,585,1029,0.0001,0.0013,0,0.0002,0,0.0014,0.0007,-12.1466,1.1229,-1.2199,0.679,-13.1553,-5.8137,13.2695,10.9267,12.8256,-1.0087,-2.3429,-0.4439,-14.2782,1.899,-11.9353,-13.8343
5.3033E+11,149.3847562,124.7796733,0.835290538,33,26400,3,1250,321,149,13,44,127,596,929,0.0001,0.0007,0.0005,0.0001,0.0005,0.0015,0.0006,-5.403,-3.33,0.4403,-3.9154,-13.3371,-5.0529,2.073,5.8433,1.4876,-7.9341,3.7703,-0.5854,-10.0071,-4.3557,-13.7774,-9.4217
5.3033E+11,199.7604177,134.2142625,0.671876161,33,26400,4,859,640,83,0,72,0,64,219,0.0002,0.0004,0,0.0001,0,0.0002,0.0001,-1.2719,2.4117,1.1528,2.4117,0.8496,0.9354,3.6835,2.4247,3.6835,2.1215,-1.2589,0,-1.5621,1.2589,-0.3032,-1.5621
5.3033E+11,66.11681998,27.75818541,0.419835458,33,26400,5,1423,308,81,28,286,38,682,1115,0.0001,0.0004,0.001,0.0005,0.0002,0.0017,0.0008,-2.4341,-8.6169,-3.8399,-0.3728,-15.4851,-6.3557,-6.1828,-1.4057,2.0613,-13.051,4.7771,8.2441,-6.8682,3.467,-11.6452,-15.1123
5.3033E+11,169.0771596,33.78851211,0.199840784,33,26500,1,925,186,327,0,216,123,73,739,0.0001,0.0015,0,0.0004,0.0005,0.0002,0.0005,-13.8113,0.7009,-3.0757,-4.2627,-1.0808,-4.2808,14.5122,10.7356,9.5486,12.7305,-3.7766,-4.9636,-1.7817,-1.187,1.9949,3.1818
5.3033E+11,81.81495408,23.50897097,0.287343203,33,26500,2,1751,481,352,0,401,169,348,1270,0.0002,0.0016,0,0.0007,0.0007,0.0008,0.0009,-13.8092,1.8125,-5.1986,-5.0073,-6.6812,-6.7487,15.6217,8.6105,8.8018,7.128,-7.0112,-6.8199,-8.4937,0.1913,-1.4826,-1.6739
5.3033E+11,108.099879,83.07398083,0.768492819,33,26500,3,1641,595,54,0,243,61,688,1046,0.0002,0.0002,0,0.0004,0.0002,0.0017,0.0007,-0.1544,2.2421,-2.0066,-0.2195,-14.5501,-4.8091,2.3965,-1.8521,-0.0651,-14.3957,-4.2487,-2.4616,-16.7922,1.787,-12.5435,-14.3306
5.3033E+11,61.39637881,33.22318699,0.541126165,33,26600,1,896,511,106,28,142,78,31,385,0.0002,0.0005,0.001,0.0002,0.0003,0.0001,0.0003,-2.7787,-7.852,-0.5572,-1.2221,1.1689,-0.6698,-5.0733,2.2215,1.5566,3.9476,7.2948,6.6299,9.0209,-0.6649,1.7261,2.391
5.3033E+11,160.4567608,145.685765,0.907944073,33,26600,2,1389,757,143,6,201,145,137,632,0.0003,0.0006,0.0002,0.0004,0.0006,0.0003,0.0004,-3.4938,0.7574,-0.6618,-2.9988,-0.4912,-1.4078,4.2511,2.832,0.495,3.0025,-1.4191,-3.7562,-1.2486,-2.337,0.1705,2.5076
5.3033E+11,86.88034176,81.31835921,0.935981116,33,26700,1,1144,618,0,0,418,18,90,526,0.0002,0,0,0.0007,0.0001,0.0002,0.0004,2.3288,2.3288,-4.9796,1.6024,0.1321,-1.2171,0,-7.3084,-0.7264,-2.1966,-7.3084,-0.7264,-2.1966,6.582,5.1117,-1.4703
5.3033E+11,267.9773997,228.5735854,0.852958442,33,26700,2,2263,738,385,14,119,95,912,1525,0.0003,0.0017,0.0005,0.0002,0.0004,0.0022,0.001,-14.3053,-2.1078,0.7003,-1.0527,-19.4784,-7.4993,12.1974,15.0056,13.2526,-5.1732,2.8082,1.0551,-17.3706,-1.753,-20.1788,-18.4257
5.3033E+11,160.7699805,160.7699805,1,33,26700,3,901,584,0,28,78,211,0,317,0.0002,0,0.001,0.0001,0.0009,0,0.0002,2.2006,-7.5769,0.8369,-6.3141,2.2006,0.0637,-9.7776,-1.3638,-8.5147,0,8.4138,1.2628,9.7776,-7.151,1.3638,8.5147
5.3033E+11,164.5503027,164.5503027,1,33,26700,4,1296,1225,0,11,43,0,17,71,0.0005,0,0.0004,0.0001,0,0,0,4.6161,0.7749,3.8643,4.6161,4.2011,4.1374,-3.8412,-0.7518,0,-0.4149,3.0894,3.8412,3.4263,0.7518,0.3369,-0.4149
5.3033E+11,99.33100412,98.9950342,0.996617673,33,26801,1,1665,699,98,22,339,14,493,966,0.0003,0.0004,0.0008,0.0006,0.0001,0.0012,0.0007,-1.7152,-5.0484,-3.2931,2.069,-9.3988,-3.8779,-3.3332,-1.5779,3.7843,-7.6835,1.7552,7.1174,-4.3504,5.3622,-6.1056,-11.4678
5.3033E+11,49.1382614,26.04734796,0.530082816,33,26801,2,1687,517,284,0,133,52,701,1170,0.0002,0.0013,0,0.0002,0.0002,0.0017,0.0008,-10.6557,1.9482,-0.3772,-0.1502,-15.1613,-5.9389,12.6038,10.2785,10.5054,-4.5056,-2.3254,-2.0984,-17.1095,0.227,-14.7841,-15.011
5.3033E+11,51.77452393,24.95213561,0.481938485,33,26801,3,1116,113,52,36,156,190,569,1003,0,0.0002,0.0013,0.0003,0.0008,0.0014,0.0007,-1.8819,-12.1453,-2.3017,-7.2415,-13.4619,-6.3355,-10.2634,-0.4198,-5.3595,-11.58,9.8436,4.9039,-1.3166,-4.9398,-11.1602,-6.2204
5.3033E+11,62.19563702,53.82686059,0.865444317,33,26801,4,1588,770,108,26,196,64,424,818,0.0003,0.0005,0.0009,0.0003,0.0003,0.001,0.0006,-1.8915,-6.1776,-0.5254,0.3189,-7.4471,-2.6127,-4.2862,1.3661,2.2103,-5.5556,5.6523,6.4965,-1.2695,0.8442,-6.9218,-7.766
5.3033E+11,171.2930297,127.1593815,0.742350005,33,26802,1,1640,384,249,0,549,15,443,1256,0.0001,0.0011,0,0.001,0.0001,0.0011,0.0008,-9.6036,1.447,-8.1518,0.8417,-9.3654,-7.0199,11.0506,1.4517,10.4452,0.2382,-9.5988,-0.6053,-10.8124,8.9935,-1.2136,-10.2071
5.3033E+11,81.05555761,68.13201659,0.840559471,33,26802,2,804,239,0,0,179,92,294,565,0.0001,0,0,0.0003,0.0004,0.0007,0.0004,0.9006,0.9006,-2.2291,-2.812,-6.2751,-2.9081,0,-3.1297,-3.7126,-7.1757,-3.1297,-3.7126,-7.1757,-0.5829,-4.0461,-3.4631
5.3033E+11,98.7188616,78.82877807,0.7985179,33,26802,3,1853,649,39,16,583,102,464,1204,0.0002,0.0002,0.0006,0.001,0.0004,0.0011,0.0008,0.7148,-3.1416,-7.7477,-1.6705,-8.8794,-5.6707,-3.8564,-8.4625,-2.3853,-9.5941,-4.6061,1.4711,-5.7378,6.0771,-1.1317,-7.2088
5.3033E+11,145.2545821,134.2641403,0.924336695,33,26802,4,1227,538,160,0,295,27,207,689,0.0002,0.0007,0,0.0005,0.0001,0.0005,0.0005,-5.0735,2.0273,-3.1305,0.9377,-3.025,-2.6173,7.1008,1.9429,6.0112,2.0485,-5.1578,-1.0896,-5.0523,4.0683,0.1055,-3.9627
5.3033E+11,134.5182029,121.8951897,0.9061613,33,27000,1,1029,518,69,0,331,21,90,511,0.0002,0.0003,0,0.0006,0.0001,0.0002,0.0003,-1.1103,1.9519,-3.8353,1.1045,-0.2447,-1.4928,3.0622,-2.7251,2.2148,0.8656,-5.7873,-0.8474,-2.1966,4.9398,3.5906,-1.3492
5.3033E+11,150.0583944,148.9701236,0.992747684,33,27000,2,825,365,77,0,152,0,231,460,0.0001,0.0003,0,0.0003,0,0.0006,0.0003,-2.0418,1.3754,-1.2822,1.3754,-4.2627,-1.7255,3.4172,0.7596,3.4172,-2.2208,-2.6576,0,-5.6381,2.6576,-2.9805,-5.6381
5.3033E+11,186.2771128,174.7382311,0.93805529,33,27000,3,1308,723,28,71,124,42,320,585,0.0003,0.0001,0.0025,0.0002,0.0002,0.0008,0.0004,1.4818,-22.0687,0.5564,1.0295,-5.0859,-1.2191,-23.5505,-0.9254,-0.4522,-6.5677,22.6251,23.0982,16.9828,0.4732,-5.6423,-6.1154
5.3033E+11,132.1719647,62.36808045,0.471870722,33,27100,1,1962,716,445,6,281,19,495,1246,0.0003,0.002,0.0002,0.0005,0.0001,0.0012,0.0008,-17.0509,0.6029,-2.215,1.9313,-9.3835,-5.7014,17.6538,14.8359,18.9823,7.6674,-2.8179,1.3285,-9.9864,4.1463,-7.1685,-11.3148
5.3033E+11,194.6219386,166.532066,0.855669547,33,27100,2,1828,980,64,0,181,0,603,848,0.0004,0.0003,0,0.0003,0,0.0015,0.0006,0.8526,3.6929,0.5282,3.6929,-11.0247,-2.0236,2.8403,-0.3243,2.8403,-11.8772,-3.1646,0,-14.7175,3.1646,-11.5529,-14.7175
5.3033E+11,133.55488,120.1431645,0.899578993,33,27200,1,899,451,138,4,144,109,53,448,0.0002,0.0006,0.0001,0.0003,0.0004,0.0001,0.0003,-4.4249,0.3027,-0.8183,-2.6991,0.4059,-1.3206,4.7276,3.6067,1.7258,4.8308,-1.1209,-3.0018,0.1032,-1.8809,1.2241,3.105
5.3033E+11,193.5592552,175.472031,0.906554588,33,27200,2,1702,419,335,0,385,123,440,1283,0.0002,0.0015,0,0.0007,0.0005,0.0011,0.0009,-13.2883,1.5789,-5.1525,-3.3847,-9.1603,-7.07,14.8672,8.1358,9.9037,4.128,-6.7314,-4.9636,-10.7392,1.7678,-4.0078,-5.7756
5.3033E+11,105.9654759,98.21948305,0.926900788,33,27300,1,1063,336,40,0,401,82,204,727,0.0001,0.0002,0,0.0007,0.0003,0.0005,0.0005,-0.5091,1.2661,-5.745,-2.0429,-3.7129,-3.6347,1.7752,-5.236,-1.5339,-3.2039,-7.0112,-3.309,-4.9791,3.7021,2.0321,-1.67
5.3033E+11,69.46606443,27.20687258,0.391657031,33,27300,2,1889,412,256,29,1045,36,111,1477,0.0002,0.0011,0.001,0.0018,0.0001,0.0003,0.001,-9.8087,-8.5743,-16.7184,0.0998,-1.1567,-8.4041,1.2345,-6.9097,9.9085,8.652,-8.1442,8.674,7.4176,16.8182,15.5618,-1.2565
5.3033E+11,132.8329034,128.6418268,0.968448506,33,27300,3,1416,399,46,0,372,13,586,1017,0.0002,0.0002,0,0.0007,0.0001,0.0014,0.0007,-0.5379,1.5035,-5.0006,0.9789,-12.7991,-5.3522,2.0415,-4.4626,1.5169,-12.2612,-6.5041,-0.5246,-14.3026,5.9795,-7.7985,-13.778
5.3033E+11,154.1914785,154.1914785,1,33,27300,4,1230,474,274,0,142,172,168,756,0.0002,0.0012,0,0.0002,0.0007,0.0004,0.0005,-10.3739,1.7861,-0.6966,-5.1548,-2.3143,-3.3102,12.1601,9.6773,5.2191,8.0596,-2.4828,-6.9409,-4.1004,-4.4582,-1.6177,2.8405
5.3033E+11,248.0802377,244.4075026,0.985195374,33,27400,1,1823,712,52,0,478,290,291,1111,0.0003,0.0002,0,0.0008,0.0012,0.0007,0.0007,0.3752,2.683,-5.6745,-9.0197,-4.4195,-4.8064,2.3077,-6.0497,-9.395,-4.7948,-8.3574,-11.7027,-7.1025,-3.3453,1.2549,4.6002
5.3033E+11,132.2125847,132.2125847,1,33,27400,2,1096,632,0,0,171,21,272,464,0.0002,0,0,0.0003,0.0001,0.0007,0.0003,2.3815,2.3815,-0.6083,1.5341,-4.2572,-0.7464,0,-2.9898,-0.8474,-6.6388,-2.9898,-0.8474,-6.6388,2.1424,-3.649,-5.7913
5.3033E+11,231.9406129,175.8083583,0.757988677,33,27400,3,1608,728,59,0,538,156,127,880,0.0003,0.0003,0,0.0009,0.0006,0.0003,0.0006,0.1249,2.7433,-6.6632,-3.552,-0.3565,-3.1889,2.6184,-6.7881,-3.6768,-0.4813,-9.4065,-6.2952,-3.0997,3.1112,6.3068,3.1955
5.3033E+11,110.9777541,101.9274062,0.91844899,33,27400,4,905,307,31,0,150,25,392,598,0.0001,0.0001,0,0.0003,0.0001,0.001,0.0004,-0.2189,1.1568,-1.4658,0.148,-8.4108,-2.8743,1.3758,-1.2469,0.3669,-8.1919,-2.6226,-1.0089,-9.5676,1.6138,-6.945,-8.5588
