TractIDInt,TractID,GEOID10,White_Black_Dissim,White_AIAN_Dissim,White_API_Dissim,White_Other2_Dissim,White_Hispanic_Dissim,White_Minority_Dissim,Black_AIAN_Dissim,Black_API_Dissim,Black_Other_Dissim,Black_Hispanic_Dissim,AIAN_Asian_Dissim,AIAN_Other_dissim,AIAN_Hispanic_Dissim,"API_Other_Disim
Other/2+",API_Hispanic_Dissim,Other_Hispanic_Dissim
53033024601,53033024601,530330246012,4.936367956,4.936367956,2.873236122,4.573180624,4.326187709,3.911717012,0,-2.063131834,-0.363187332,-0.610180247,-2.063131834,-0.363187332,-0.610180247,1.699944502,1.452951587,-0.246992915
53033024601,53033024601,530330246013,4.296609477,3.991790636,-2.128152966,1.435490569,4.316582016,1.341188763,-0.304818841,-6.424762443,-2.861118908,0.019972539,-6.119943603,-2.556300067,0.324791379,3.563643536,6.444734982,2.881091446
53033024602,53033024602,530330246021,2.788482662,2.788482662,-1.704948536,2.142816294,2.544410563,0.88074439,0,-4.493431198,-0.645666368,-0.244072099,-4.493431198,-0.645666368,-0.244072099,3.84776483,4.249359099,0.401594269
53033024602,53033024602,530330246022,5.652329721,1.46194665,-2.547745111,2.302935437,2.308541966,0.926801351,-4.190383071,-8.200074832,-3.349394284,-3.343787755,-4.009691761,0.840988787,0.846595316,4.850680548,4.856287077,0.005606529
53033024602,53033024602,530330246023,1.829690614,2.140348854,0.968909593,1.494682486,1.798647916,1.439271892,0.31065824,-0.860781021,-0.335008128,-0.031042698,-1.171439262,-0.645666368,-0.341700938,0.525772894,0.829738323,0.30396543
53033024701,53033024701,530330247011,-0.891708043,2.170494613,-3.564312519,0.233495509,0.364361081,-1.328149073,3.062202656,-2.672604476,1.125203552,1.256069124,-5.734807132,-1.936999104,-1.806133532,3.797808028,3.9286736,0.130865572
53033024701,53033024701,530330247012,-6.374677097,2.856310619,-9.12034452,-0.210604629,-0.389848296,-4.572408729,9.230987716,-2.745667423,6.164072467,5.9848288,-11.97665514,-3.066915248,-3.246158915,8.909739891,8.730496223,-0.179243667
53033024701,53033024701,530330247013,1.993388282,1.993388282,-4.493238078,0.217805769,-0.252075028,-1.424361909,0,-6.48662636,-1.775582512,-2.24546331,-6.48662636,-1.775582512,-2.24546331,4.711043848,4.24116305,-0.469880798
53033024702,53033024702,530330247021,3.177901543,4.24301551,-5.53063445,-2.536481354,3.876907362,-0.92068596,1.065113967,-8.708535993,-5.714382897,0.699005819,-9.77364996,-6.779496864,-0.366108148,2.994153095,9.407541812,6.413388716
53033024702,53033024702,530330247022,-1.446434557,2.769641563,-2.790323888,1.316892235,-1.770099476,-1.51097258,4.21607612,-1.343889331,2.763326792,-0.323664919,-5.559965451,-1.452749328,-4.53974104,4.107216123,1.020224412,-3.086991711
53033024702,53033024702,530330247023,-2.24520222,4.766798064,-5.478924434,2.506965776,4.351875496,-0.740700763,7.012000284,-3.233722214,4.752167996,6.597077716,-10.2457225,-2.259832288,-0.414922568,7.98589021,9.83079993,1.84490972
53033024702,53033024702,530330247024,2.494561517,2.494561517,-5.897839164,-0.733770323,2.226082208,-1.35462065,0,-8.392400681,-3.22833184,-0.268479309,-8.392400681,-3.22833184,-0.268479309,5.164068841,8.123921372,2.959852531
53033024702,53033024702,530330247025,-1.354333066,2.551084814,-2.676681444,2.551084814,1.843275727,-0.253223034,3.90541788,-1.322348378,3.90541788,3.197608793,-5.227766258,0,-0.707809087,5.227766258,4.519957171,-0.707809087
53033024800,53033024800,530330248001,-7.111996628,1.985851842,-3.20694608,1.461247918,-0.723348456,-2.23409218,9.09784847,3.905050548,8.573244546,6.388648172,-5.192797921,-0.524603924,-2.709200298,4.668193997,2.483597624,-2.184596374
53033024800,53033024800,530330248002,2.244262606,4.552009535,-6.72527888,-6.827860202,-0.768762221,-3.517116653,2.307746929,-8.969541486,-9.072122808,-3.013024827,-11.27728842,-11.37986974,-5.320771756,-0.102581321,5.956516659,6.059097981
53033024800,53033024800,530330248003,-1.002650633,-11.9469319,-12.01926007,-14.25569871,-7.173008804,-9.379569976,-10.94428126,-11.01660944,-13.25304808,-6.170358171,-0.072328176,-2.308766818,4.773923092,-2.236438643,4.846251268,7.08268991
53033024901,53033024901,530330249011,1.484678607,-0.959711518,-10.84165989,0.435470759,1.484678607,-3.490271374,-2.444390125,-12.3263385,-1.049207848,0,-9.881948376,1.395182277,2.444390125,11.27713065,12.3263385,1.049207848
53033024901,53033024901,530330249012,2.800213548,-1.517469369,-10.87780134,-0.20621955,2.753632982,-3.07186438,-4.317682917,-13.67801489,-3.006433097,-0.046580566,-9.360331968,1.31124982,4.271102351,10.67158179,13.63143432,2.959852531
53033024901,53033024901,530330249013,1.673089597,1.673089597,-10.23362887,1.673089597,1.673089597,-2.917616279,0,-11.90671847,0,0,-11.90671847,0,0,11.90671847,11.90671847,0
53033024901,53033024901,530330249014,1.21212879,1.744685774,-9.794865163,-1.160812882,0.28025318,-3.675178433,0.532556984,-11.00699395,-2.372941673,-0.93187561,-11.53955094,-2.905498656,-1.464432593,8.63405228,10.07511834,1.441066063
53033024902,53033024902,530330249021,0.48572838,1.861500588,-6.880583455,-1.931789324,0.152995896,-2.823581034,1.375772208,-7.366311835,-2.417517705,-0.332732485,-8.742084043,-3.793289912,-1.708504692,4.948794131,7.033579351,2.08478522
53033024902,53033024902,530330249022,2.197325502,3.218059721,-7.115083618,-1.624438039,1.753627128,-2.134393239,1.020734219,-9.31240912,-3.821763542,-0.443698375,-10.33314334,-4.84249776,-1.464432593,5.490645578,8.868710745,3.378065167
53033024902,53033024902,530330249023,0.831166613,2.739495805,-3.51983637,-2.264418548,0.811326223,-1.332143475,1.908329191,-4.351002983,-3.095585161,-0.01984039,-6.259332175,-5.003914352,-1.928169581,1.255417822,4.331162593,3.075744771
53033024903,53033024903,530330249031,3.221827941,3.221827941,-13.94762512,1.405891281,1.659766508,-4.132739036,0,-17.16945306,-1.81593666,-1.562061433,-17.16945306,-1.81593666,-1.562061433,15.3535164,15.60739163,0.253875227
53033024903,53033024903,530330249032,3.478066888,3.478066888,-12.46749441,-0.39593132,1.330232418,-3.910205712,0,-15.94556129,-3.873998208,-2.14783447,-15.94556129,-3.873998208,-2.14783447,12.07156309,13.79772682,1.726163738
53033024903,53033024903,530330249033,1.978315402,1.978315402,-11.90411406,1.978315402,1.978315402,-3.374137558,0,-13.88242946,0,0,-13.88242946,0,0,13.88242946,13.88242946,0
53033024903,53033024903,530330249034,2.223675916,-8.379581607,-9.006555437,-0.944173773,1.908616042,-2.927101675,-10.60325752,-11.23023135,-3.167849689,-0.315059874,-0.62697383,7.435407834,10.28819765,8.062381664,10.91517148,2.852789815
53033025001,53033025001,530330250011,1.026248029,2.091361997,-4.185454346,1.405341481,0.456078934,-1.056743208,1.065113967,-5.211702376,0.379093451,-0.570169095,-6.276816343,-0.686020516,-1.635283063,5.590795827,4.64153328,-0.949262547
53033025001,53033025001,530330250012,2.856310619,2.856310619,-9.435059545,1.887811067,-1.78105926,-3.325300672,0,-12.29137016,-0.968499552,-4.637369879,-12.29137016,-0.968499552,-4.637369879,11.32287061,7.654000285,-3.668870327
53033025001,53033025001,530330250013,-0.810018072,3.583577043,-0.997274996,3.180035563,0.557083017,0.246720348,4.393595115,-0.187256924,3.990053635,1.367101088,-4.580852038,-0.40354148,-3.026494026,4.177310558,1.554358012,-2.622952546
53033025001,53033025001,530330250014,3.493139767,3.493139767,-0.09111469,1.556140663,2.223964853,1.437096754,0,-3.584254458,-1.936999104,-1.269174914,-3.584254458,-1.936999104,-1.269174914,1.647255353,2.315079543,0.66782419
53033025003,53033025003,530330250031,0.764590209,2.539780155,0.424195816,1.81340549,2.539780155,1.333118845,1.775189945,-0.340394393,1.048815281,1.775189945,-2.115584338,-0.726374664,0,1.389209674,2.115584338,0.726374664
53033025003,53033025003,530330250032,3.056026269,3.056026269,-6.08819364,2.047172569,1.616000886,-1.035836385,0,-9.144219909,-1.0088537,-1.440025383,-9.144219909,-1.0088537,-1.440025383,8.135366209,7.704194525,-0.431171683
53033025003,53033025003,530330250033,2.8337013,2.8337013,-2.533938302,1.300243676,-0.754158554,-0.482932021,0,-5.367639602,-1.533457624,-3.587859854,-5.367639602,-1.533457624,-3.587859854,3.834181978,1.779779749,-2.05440223
53033025003,53033025003,530330250034,3.297192337,3.297192337,-5.49734421,0.997005901,2.882269769,-0.592436577,0,-8.794536547,-2.300186436,-0.414922568,-8.794536547,-2.300186436,-0.414922568,6.494350111,8.379613979,1.885263868
53033025003,53033025003,530330250035,0.500882635,4.273161269,-8.140598072,3.062536829,2.125326799,-1.881485523,3.772278634,-8.641480707,2.561654194,1.624444164,-12.41375934,-1.21062444,-2.14783447,11.2031349,10.26592487,-0.93721003
53033025005,53033025005,530330250051,4.204176698,7.133240108,-10.10614963,-1.663964157,3.911488402,-2.317816631,2.92906341,-14.31032632,-5.868140855,-0.292688296,-17.23938973,-8.797204265,-3.221751705,8.442185468,14.01763803,5.575452559
53033025005,53033025005,530330250052,1.974175207,3.349947414,-9.291106112,-0.967946422,-0.359948489,-3.478811841,1.375772208,-11.26528132,-2.942121629,-2.334123696,-12.64105353,-4.317893836,-3.709895903,8.32315969,8.931157623,0.607997933
53033025006,53033025006,530330250061,2.479488637,2.479488637,-8.640442265,0.502135385,0.551319056,-2.670730584,0,-11.1199309,-1.977353252,-1.928169581,-11.1199309,-1.977353252,-1.928169581,9.14257765,9.191761321,0.049183671
53033025006,53033025006,530330250062,7.277298475,8.120513699,-6.303924972,1.986683202,6.216751327,0.88054584,0.843215224,-13.58122345,-5.290615272,-1.060547147,-14.42443867,-6.133830496,-1.903762371,8.290608174,12.5206763,4.230068125
53033025006,53033025006,530330250063,4.092286718,4.092286718,-2.813959676,-4.301376067,4.092286718,0.027388563,0,-6.906246394,-8.393662785,0,-6.906246394,-8.393662785,0,-1.487416391,6.906246394,8.393662785
53033025101,53033025101,530330251011,-1.926649126,2.999502972,-6.931504501,0.01329602,-13.45095649,-6.620081883,4.926152098,-5.004855374,1.939945146,-11.52430737,-9.931007473,-2.986206952,-16.45045947,6.944800521,-6.519451993,-13.46425251
53033025101,53033025101,530330251012,2.594652799,-0.885654294,1.241596943,2.659062409,2.49929085,1.990209473,-3.480307093,-1.353055856,0.06440961,-0.095361948,2.127251237,3.544716703,3.384945144,1.417465466,1.257693908,-0.159771558
53033025101,53033025101,530330251013,2.475720418,2.475720418,-3.66122258,-0.429778239,-0.16025825,-1.103816764,0,-6.136942998,-2.905498656,-2.635978668,-6.136942998,-2.905498656,-2.635978668,3.231444342,3.50096433,0.269519988
53033025101,53033025101,530330251014,-1.830725165,4.382439643,-6.580133746,-3.204140181,3.601408927,-2.271050372,6.213164809,-4.749408581,-1.373415016,5.432134092,-10.96257339,-7.586579825,-0.781030716,3.375993565,10.18154267,6.805549108
53033025102,53033025102,530330251021,3.04472161,3.04472161,-1.396257084,-3.654066959,0.408742941,-0.514592198,0,-4.440978694,-6.698788568,-2.635978668,-4.440978694,-6.698788568,-2.635978668,-2.257809875,1.805000026,4.0628099
53033025102,53033025102,530330251022,-11.37583518,1.00611469,-9.099734463,-4.925945066,-5.779089659,-7.636007092,12.38194987,2.276100715,6.449890112,5.596745519,-10.10584915,-5.932059756,-6.785204349,4.173789397,3.320644804,-0.853144593
53033025102,53033025102,530330251023,0.394587841,5.720157677,-25.20933567,-6.628211611,3.108586219,-9.797911233,5.325569836,-25.60392351,-7.022799453,2.713998378,-30.92949334,-12.34836929,-2.611571458,18.58112405,28.31792189,9.736797831
53033025102,53033025102,530330251024,3.150231764,3.150231764,-4.525318025,2.464211248,-2.756313029,-1.555073231,0,-7.67554979,-0.686020516,-5.906544793,-7.67554979,-0.686020516,-5.906544793,6.989529274,1.769004996,-5.220524277
53033025200,53033025200,530330252001,-1.375237481,3.417775371,1.109865184,2.086088487,-2.293511743,2.52E-05,4.793012852,2.485102665,3.461325968,-0.918274262,-2.307910187,-1.331686884,-5.711287114,0.976223303,-3.403376927,-4.37960023
53033025200,53033025200,530330252002,3.781669165,0.750998959,-7.892482118,2.869331738,1.287798197,-1.619072133,-3.030670207,-11.67415128,-0.912337427,-2.493870968,-8.643481077,2.11833278,0.536799238,10.76181386,9.180280315,-1.581533542
53033025200,53033025200,530330252003,1.804977291,1.804977291,-2.566064731,-1.665479437,-10.81355022,-3.945202023,0,-4.371042021,-3.470456728,-12.61852751,-4.371042021,-3.470456728,-12.61852751,0.900585293,-8.247485492,-9.148070785
53033025200,53033025200,530330252004,-8.253658731,-5.03963168,-3.618533981,0.60942906,-11.50786106,-5.822733701,3.214027051,4.63512475,8.863087791,-3.254202328,1.421097699,5.64906074,-6.46822938,4.227963041,-7.889327078,-12.11729012
53033025200,53033025200,530330252005,2.946747894,2.946747894,-2.962900919,0.364082422,0.383990856,-0.471002296,0,-5.909648813,-2.582665472,-2.562757038,-5.909648813,-2.582665472,-2.562757038,3.326983341,3.346891775,0.019908434
53033025301,53033025301,530330253011,-14.9210868,4.073445619,3.321626391,0.966176223,-0.197816112,-0.800387493,18.99453241,18.24271319,15.88726302,14.72327068,-0.751819228,-3.107269396,-4.271261731,-2.355450169,-3.519442503,-1.163992334
53033025301,53033025301,530330253012,3.180377523,-3.454395673,-9.250865986,-7.795950734,1.984424238,-3.904544469,-6.634773196,-12.43124351,-10.97632826,-1.195953285,-5.796470313,-4.341555061,5.438819911,1.454915252,11.23529022,9.780374972
53033025301,53033025301,530330253013,-2.622010638,4.789407383,-5.77103014,-5.339483765,-10.36746996,-6.286260392,7.411418022,-3.149019502,-2.717473127,-7.74545932,-10.56043752,-10.12889115,-15.15687734,0.431546375,-4.596439818,-5.027986193
53033025302,53033025302,530330253021,-3.496636736,-0.397062231,-0.491269886,-2.166716402,-0.096837441,-1.116897678,3.099574505,3.00536685,1.329920333,3.399799295,-0.094207655,-1.769654171,0.30022479,-1.675446516,0.394432445,2.069878961
53033025302,53033025302,530330253022,-17.14348403,2.294845867,-7.356414917,-2.22481871,-2.87948263,-6.562991904,19.4383299,9.787069118,14.91866532,14.2640014,-9.651260783,-4.519664576,-5.174328497,5.131596207,4.476932287,-0.65466392
53033025302,53033025302,530330253023,-18.41502477,1.733381114,-0.819307426,-4.965407454,-4.148756469,-5.054931393,20.14840588,17.59571734,13.44961731,14.2662683,-2.552688541,-6.698788568,-5.882137583,-4.146100028,-3.329449043,0.816650985
53033025400,53033025400,530330254001,-0.983369746,3.010807631,-5.871149756,-3.566918493,-0.943160371,-3.211250407,3.994177377,-4.887780011,-2.583548747,0.040209375,-8.881957388,-6.577726124,-3.953968002,2.304231263,4.927989385,2.623758122
53033025400,53033025400,530330254002,-3.176020326,-26.09699587,-0.678828935,-3.003606491,-12.07321837,-5.084243731,-22.92097554,2.497191391,0.172413835,-8.897198042,25.41816693,23.09338938,14.0237775,-2.324777556,-11.39438943,-9.069611877
53033025400,53033025400,530330254003,-4.986666403,5.708853018,-0.742805006,1.390959182,-20.84619134,-6.458876949,10.69551942,4.243861397,6.377625584,-15.85952494,-6.451658024,-4.317893836,-26.55504436,2.133764187,-20.10338634,-22.23715052
53033025400,53033025400,530330254004,1.503945932,1.725844675,0.571889581,1.725844675,-3.057968464,-0.074035603,0.221898743,-0.93205635,0.221898743,-4.561914395,-1.153955094,0,-4.783813138,1.153955094,-3.629858045,-4.783813138
53033025500,53033025500,530330255001,-5.332984212,3.587345263,-4.24556204,2.941678895,-7.273863138,-3.895303082,8.920329475,1.087422173,8.274663107,-1.940878926,-7.832907302,-0.645666368,-10.8612084,7.187240934,-3.028301099,-10.21554203
53033025500,53033025500,530330255002,1.440339546,-1.507410563,-1.705553682,-1.755983773,-7.006689819,-2.696444952,-2.947750109,-3.145893228,-3.196323319,-8.447029365,-0.198143119,-0.248573209,-5.499279255,-0.050430091,-5.301136137,-5.250706046
53033025500,53033025500,530330255003,1.572200114,2.0159976,-3.36912617,2.0159976,-12.11577693,-4.030791197,0.443797486,-4.941326284,0.443797486,-13.68797704,-5.38512377,0,-14.13177453,5.38512377,-8.746650756,-14.13177453
53033025601,53033025601,530330256011,1.691930696,-7.387232624,-4.479980638,-0.648609888,-4.580722245,-2.9864098,-9.07916332,-6.171911334,-2.340540584,-6.272652942,2.907251986,6.738622736,2.806510379,3.83137075,-0.100741607,-3.932112358
53033025601,53033025601,530330256012,0.808144631,-1.296390254,-0.795166649,-1.585317611,-13.26358013,-4.137000178,-2.104534885,-1.60331128,-2.393462243,-14.07172476,0.501223605,-0.288927357,-11.96718988,-0.790150962,-12.46841348,-11.67826252
53033025601,53033025601,530330256013,-1.210288261,3.138927105,-19.32822889,0.233428449,0.185654708,-7.48508532,4.349215366,-18.11794062,1.44371671,1.395942969,-22.46715599,-2.905498656,-2.953272397,19.56165733,19.51388359,-0.04777374
53033025602,53033025602,530330256021,2.407534048,0.341539512,-6.20287185,3.658120069,-0.332609836,-1.500044074,-2.065994536,-8.610405898,1.250586021,-2.740143884,-6.544411361,3.316580558,-0.674149348,9.860991919,5.870262013,-3.990729906
53033025602,53033025602,530330256022,2.935443235,2.935443235,2.358465688,2.935443235,0.885237604,2.146731653,0,-0.576977547,0,-2.050205631,-0.576977547,0,-2.050205631,0.576977547,-1.473228084,-2.050205631
53033025602,53033025602,530330256023,2.673027901,5.735230557,-24.30257021,2.870086048,0.023943442,-8.36720218,3.062202656,-26.97559812,0.197058147,-2.649084459,-30.03780077,-2.865144508,-5.711287114,27.17265626,24.32651366,-2.846142606
53033025701,53033025701,530330257011,-0.413157689,2.249627229,-1.911604776,-4.812348672,0.589936956,-1.397321199,2.662784918,-1.498447086,-4.399190983,1.003094645,-4.161232004,-7.061975901,-1.659690273,-2.900743896,2.501541732,5.402285628
53033025701,53033025701,530330257012,-3.016063753,-2.750953761,-2.618352004,2.002775301,2.487025077,-0.499293136,0.265109992,0.397711749,5.018839054,5.503088831,0.132601758,4.753729063,5.237978839,4.621127305,5.105377081,0.484249776
53033025701,53033025701,530330257013,-4.132241457,2.225741397,2.714328559,2.601305392,-2.128153872,0.308582217,6.357982854,6.846570016,6.733546849,2.004087585,0.488587161,0.375563994,-4.353895269,-0.113023167,-4.84248243,-4.729459263
53033025701,53033025701,530330257014,-19.19544537,1.529897244,-1.931968037,-5.330307916,-4.815977327,-5.851634231,20.72534261,17.26347733,13.86513745,14.37946804,-3.461865281,-6.86020516,-6.345874571,-3.39833988,-2.88400929,0.514330589
53033025701,53033025701,530330257015,-1.573701579,-32.18288549,-2.718571777,0.947402183,-2.259006938,-2.374138927,-30.60918391,-1.144870198,2.521103762,-0.685305359,29.46431371,33.13028767,29.92387855,3.66597396,0.459564839,-3.206409122
53033025702,53033025702,530330257021,-4.802531233,3.274583018,1.298872025,0.490146806,-0.581756144,-0.244284041,8.077114251,6.101403258,5.292678039,4.220775089,-1.975710994,-2.784436212,-3.856339163,-0.808725219,-1.880628169,-1.07190295
53033025702,53033025702,530330257022,1.767748444,2.788482662,0.533024979,-0.076661846,0.103689574,0.543688159,1.020734219,-1.234723465,-1.84441029,-1.664058869,-2.255457683,-2.865144508,-2.684793088,-0.609686825,-0.429335405,0.18035142
53033025702,53033025702,530330257023,-2.736829949,1.789904412,-6.025518723,0.256446787,1.374981843,-2.281734868,4.526734361,-3.288688774,2.993276736,4.111811792,-7.815423134,-1.533457624,-0.414922568,6.28196551,7.400500566,1.118535056
53033025803,53033025803,530330258031,-0.590663121,0.204668404,-1.267395122,-2.960168043,-5.527356784,-2.595536437,0.795331526,-0.676732001,-2.369504922,-4.936693663,-1.472063527,-3.164836448,-5.732025188,-1.692772921,-4.259961662,-2.567188741
53033025803,53033025803,530330258032,-1.62439334,-3.090093545,-0.055119885,0.453011078,-7.175668884,-2.233845719,-1.465700205,1.569273455,2.077404418,-5.551275544,3.03497366,3.543104622,-4.085575339,0.508130963,-7.120548999,-7.628679962
53033025803,53033025803,530330258033,-9.218363691,-10.34537716,-0.099137526,-11.31923293,-17.45393677,-8.349712604,-1.127013465,9.119226165,-2.100869239,-8.235573074,10.24623963,-0.973855774,-7.108559609,-11.2200954,-17.35479924,-6.134703836
53033025804,53033025804,530330258041,1.469247314,3.24443726,-1.721066477,-2.041956129,-1.124453311,-1.029435759,1.775189945,-3.190313791,-3.511203443,-2.593700625,-4.965503736,-5.286393388,-4.36889057,-0.320889652,0.596613166,0.917502818
53033025804,53033025804,530330258042,0.942068516,1.341486254,-0.144668034,-1.483304106,-2.051115921,-0.701074511,0.399417738,-1.08673655,-2.425372623,-2.993184437,-1.486154287,-2.82479036,-3.392602175,-1.338636073,-1.906447887,-0.567811814
53033025804,53033025804,530330258043,-4.576451607,3.101244907,1.719995628,-4.44498077,0.611709498,-0.545703521,7.677696514,6.296447235,0.131470837,5.188161105,-1.381249279,-7.546225677,-2.489535409,-6.164976398,-1.10828613,5.056690268
53033025805,53033025805,530330258051,-12.43455576,4.340989226,-6.709005005,0.144157833,-6.080889397,-6.047083837,16.77554498,5.725550753,12.57871359,6.35366636,-11.04999423,-4.196831392,-10.42187862,6.853162838,0.628115607,-6.225047231
53033025805,53033025805,530330258052,0.337062904,0.825240139,-10.17230159,0.825240139,-0.297491516,-3.799171361,0.488177235,-10.50936449,0.488177235,-0.63455442,-10.99754173,0,-1.122731655,10.99754173,9.874810071,-1.122731655
53033025805,53033025805,530330258053,-4.110897253,2.679204288,-2.793340323,1.387871552,-7.986746434,-3.623747246,6.790101541,1.31755693,5.498768805,-3.875849181,-5.472544611,-1.291332736,-10.66595072,4.181211875,-5.193406111,-9.374617986
53033025806,53033025806,530330258061,-2.025488856,0.311455072,-8.870157035,0.322219654,1.61811824,-3.220852571,2.336943928,-6.844668179,2.34770851,3.643607096,-9.181612107,0.010764582,1.306663168,9.19237669,10.48827528,1.295898586
53033025806,53033025806,530330258062,-24.55700606,1.982083622,-14.41806604,-2.658643398,-1.215260873,-10.03060048,26.53908968,10.13894002,21.89836266,23.34174519,-16.40014966,-4.64072702,-3.197344496,11.75942264,13.20280517,1.443382525
53033025806,53033025806,530330258063,-14.51879398,-9.787680624,-3.790093839,-10.11587003,1.482388814,-5.136012966,4.731113355,10.72870014,4.402923949,16.00118279,5.997586785,-0.328189406,11.27006944,-6.32577619,5.272482653,11.59825884
53033026001,53033026001,530330260011,-10.3069123,2.208176811,-2.774811094,1.078260667,-2.03867771,-2.975748034,12.51508911,7.53210121,11.38517297,8.268234594,-4.982987904,-1.129916144,-4.246854521,3.85307176,0.736133384,-3.116938377
53033026001,53033026001,530330260012,-5.773920181,-9.625616512,-0.70671934,0.822363679,1.109408565,-0.891548774,-3.851696331,5.067200841,6.59628386,6.883328746,8.918897173,10.44798019,10.73502508,1.529083019,1.816127905,0.287044886
53033026001,53033026001,530330260013,-10.47147599,1.511056145,-1.059116563,-3.815691391,1.511056145,-2.189821279,11.98253213,9.412359422,6.655784595,11.98253213,-2.570172709,-5.326747536,0,-2.756574828,2.570172709,5.326747536
53033026001,53033026001,530330260014,-7.644580737,1.186989241,-3.63864115,1.186989241,-2.718164341,-3.093624902,8.831569978,4.005939586,8.831569978,4.926416396,-4.825630392,0,-3.905153582,4.825630392,0.920476809,-3.905153582
53033026001,53033026001,530330260015,-15.44577605,-3.381492324,-9.297927951,-0.550773623,-2.324644027,-6.730366379,12.06428373,6.147848101,14.89500243,13.12113203,-5.916435628,2.830718701,1.056848297,8.747154329,6.973283924,-1.773870405
53033026002,53033026002,530330260021,-80.23934304,2.351369164,-7.369828292,-9.714521089,-7.704401311,-18.7348687,82.59071221,72.86951475,70.52482195,72.53494173,-9.721197456,-12.06589025,-10.05577047,-2.344692797,-0.334573019,2.010119778
53033026002,53033026002,530330260022,-19.54252069,1.759758653,1.480011964,0.145592733,-2.609131917,-3.060145461,21.30227934,21.02253265,19.68811342,16.93338877,-0.279746689,-1.61416592,-4.36889057,-1.334419231,-4.089143881,-2.75472465
53033026002,53033026002,530330260023,-10.4032218,1.801209071,-9.266269327,-6.350328826,-0.20018214,-6.234211494,12.20443087,1.136952476,4.052892978,10.20303966,-11.0674784,-8.151537897,-2.001391211,2.915940502,9.066087187,6.150146686
53033026002,53033026002,530330260024,-10.37599181,1.923037959,-11.05069953,0.335237444,1.173912103,-5.419386661,12.29902977,-0.674707721,10.71122926,11.54990392,-12.97373749,-1.587800515,-0.749125856,11.38593698,12.22461164,0.838674659
53033026100,53033026100,530330261001,-1.032025315,0.388126641,-21.18733678,-0.055768987,0.119647332,-8.294441889,1.420151956,-20.15531146,0.976256328,1.151672647,-21.57546342,-0.443895628,-0.268479309,21.13156779,21.30698411,0.175416319
53033026100,53033026100,530330261002,-43.84926853,0.486100356,-6.892218576,-6.777646285,-7.421835648,-12.49056457,44.33536888,36.95704995,37.07162224,36.42743288,-7.378318932,-7.263746641,-7.907936004,0.114572292,-0.529617072,-0.644189364
53033026100,53033026100,530330261003,-13.07226448,2.460647538,-3.711263796,-4.03637029,2.09453939,-3.464801016,15.53291202,9.361000687,9.035894193,15.16680387,-6.171911334,-6.497017828,-0.366108148,-0.325106494,5.805803186,6.13090968
53033026100,53033026100,530330261004,-24.75798683,1.514824365,-10.75906163,-1.269611847,-6.783626997,-9.965310889,26.27281119,13.99892519,23.48837498,17.97435983,-12.273886,-2.784436212,-8.298451363,9.489449784,3.975434634,-5.51401515
53033026100,53033026100,530330261005,-4.76993662,-11.47711961,-8.225516763,-0.897312395,-2.950069591,-5.082180458,-6.707182993,-3.455580143,3.872624224,1.819867028,3.25160285,10.57980722,8.527050022,7.328204367,5.275447171,-2.052757196
53033026200,53033026200,530330262001,0.904372755,0.904372755,0.502236889,0.904372755,0.489450187,0.63472777,0,-0.402135866,0,-0.414922568,-0.402135866,0,-0.414922568,0.402135866,-0.012786702,-0.414922568
53033026200,53033026200,530330262002,-4.384313084,-1.396855676,-6.24481796,-12.39200892,0.313403895,-5.08416752,2.987457408,-1.860504876,-8.007695833,4.697716978,-4.847962285,-10.99515324,1.71025957,-6.147190956,6.558221855,12.70541281
53033026200,53033026200,530330262003,-18.46940337,-3.446859233,0.372962901,0.443831898,-13.16491666,-6.290107275,15.02254414,18.84236627,18.91323527,5.304486707,3.819822134,3.890691131,-9.718057431,0.070868998,-13.53787956,-13.60874856
53033026200,53033026200,530330262004,1.846055733,-4.111342433,-4.768436874,-4.0419187,2.269946755,-1.685710794,-5.957398166,-6.614492608,-5.887974433,0.423891022,-0.657094441,0.069423733,6.381289188,0.726518175,7.03838363,6.311865455
53033026300,53033026300,530330263001,-0.459695692,0.339139783,-1.514182034,-4.059462349,-1.906323527,-1.851725723,0.798835475,-1.054486342,-3.599766657,-1.446627834,-1.853321817,-4.398602132,-2.24546331,-2.545280315,-0.392141493,2.153138822
53033026300,53033026300,530330263002,0.917781419,1.228439659,-11.30770886,-1.999892181,0.178929634,-4.481292907,0.31065824,-12.22549028,-2.9176736,-0.738851785,-12.53614852,-3.22833184,-1.049510025,9.307816677,11.48663849,2.178821815
53033026400,53033026400,530330264001,-4.311519605,0.437113498,-7.920318847,-1.378823162,-8.203038803,-6.196153143,4.748633104,-3.608799241,2.932696444,-3.891519197,-8.357432345,-1.81593666,-8.640152301,6.541495685,-0.282719956,-6.824215641
53033026400,53033026400,530330264002,-12.14661534,1.122929505,-1.219949019,0.679033876,-13.15528828,-5.813687745,13.26954484,10.92666632,12.82564921,-1.008672944,-2.342878523,-0.443895628,-14.27821779,1.898982895,-11.93533926,-13.83432216
53033026400,53033026400,530330264003,-5.402983986,-3.3299831,0.440295164,-3.915378236,-13.33709853,-5.052906226,2.073000886,5.843279151,1.48760575,-7.934114548,3.770278264,-0.585395136,-10.00711543,-4.355673401,-13.7773937,-9.421720298
