GEOID,White_Black_Dissim,White_AIAN_Dissim,White_API_Dissim,White_Other2_Dissim,White_Hispanic_Dissim,White_Minority_Dissim,Black_AIAN_Dissim,Black_API_Dissim,Black_Other_Dissim,Black_Hispanic_Dissim,AIAN_Asian_Dissim,AIAN_Other_dissim,AIAN_Hispanic_Dissim,"API_Other_Disim
Other/2+",API_Hispanic_Dissim,Other_Hispanic_Dissim
53033021903,10.7845,6.628,9.2696,10.2825,5.8015,8.66,4.1565,1.5149,0.502,4.983,2.6416,3.6545,0.8265,1.0129,3.4681,4.481
53033021904,6.162,9.2534,13.4609,5.1422,1.261,4.586,3.0914,19.623,11.3043,4.9011,22.7144,14.3957,7.9925,8.3187,14.7219,6.4032
53033021905,12.1567,12.778,4.5313,2.9316,12.3614,2.5782,0.6213,16.688,9.2251,24.5181,17.3093,9.8464,25.1394,7.4629,7.8301,15.293
53033021906,6.2181,1.7545,3.346,1.5522,2.2486,0.6735,4.4637,9.5642,4.666,8.4668,5.1005,0.2023,4.0031,4.8982,1.0974,3.8008
53033022001,13.3802,10.0447,5.6843,5.284,1.8343,3.0286,3.3355,7.6958,18.6641,15.2145,4.3603,15.3286,11.879,10.9683,7.5186,3.4497
53033022003,8.2032,9.3325,2.5084,4.2189,1.1045,1.3835,1.1293,5.6948,12.4221,9.3077,6.8242,13.5515,10.437,6.7273,3.6129,3.1144
53033022005,8.5448,1.2758,6.8523,4.1776,5.3477,0.8555,7.2689,15.3971,4.3672,3.1971,8.1282,2.9018,4.0719,11.0299,12.2,1.1701
53033022006,11.1071,11.1187,6.9391,5.9254,4.495,6.8085,0.0117,4.168,5.1816,6.6121,4.1797,5.1933,6.6238,1.0136,2.4441,1.4305
53033022101,11.6535,14.3607,2.5938,4.3125,10.6996,6.723,2.7072,9.0597,7.341,0.9539,11.7668,10.0482,3.6611,1.7187,8.1058,6.3871
53033022102,17.6671,17.7559,1.6166,9.4833,9.4818,6.606,0.0888,19.2837,8.1838,8.1853,19.3725,8.2726,8.274,11.0999,11.0984,0.0014
53033022201,10.3518,13.7691,6.5831,4.4069,5.6415,6.6707,3.4172,3.7688,5.9449,4.7104,7.186,9.3622,8.1276,2.1762,0.9416,1.2346
53033022202,13.2037,20.5707,2.4396,6.7696,10.0024,7.2368,7.367,10.764,6.4341,3.2013,18.1311,13.8011,10.5683,4.33,7.5628,3.2328
53033022203,10.2468,14.2853,1.2946,6.9005,9.5015,6.1083,4.0386,8.9522,3.3463,0.7453,12.9907,7.3848,4.7838,5.6059,8.2069,2.601
53033022300,6.3177,7.8266,4.3472,1.818,4.8977,3.8358,1.5089,1.9704,8.1357,1.42,3.4793,9.6446,2.9289,6.1653,0.5505,6.7158
53033022400,25.8274,26.6765,10.9053,12.2157,18.7272,15.8556,0.8491,14.9221,13.6117,7.1002,15.7712,14.4608,7.9493,1.3104,7.822,6.5115
53033022500,22.2815,14.9483,2.3845,0.4379,2.9022,5.3208,7.3332,19.897,22.7194,19.3793,12.5638,15.3862,12.0462,2.8224,0.5177,3.3401
53033022603,14.534,5.1057,13.1259,3.5173,2.4525,1.4896,9.4284,27.66,11.0167,12.0816,18.2316,1.5883,2.6532,16.6433,15.5784,1.0649
53033022604,13.0531,13.0531,4.466,4.5384,2.9729,2.092,0,17.5191,8.5147,10.0802,17.5191,8.5147,10.0802,9.0044,7.439,1.5655
53033022605,10.7211,4.6095,16.3137,5.8336,13.8745,7.4299,6.1116,27.0347,4.8875,24.5956,20.9232,1.2241,18.4841,22.1473,2.4391,19.7082
53033022606,13.8797,15.7436,12.7031,10.4572,8.3971,1.5805,1.8639,26.5828,3.4224,5.4826,28.4467,5.2864,7.3466,23.1603,21.1002,2.0602
53033022701,6.8917,9.4658,3.154,2.4441,4.1694,4.0055,2.574,3.7378,4.4476,2.7223,6.3118,7.0216,5.2964,0.7098,1.0154,1.7253
53033022702,10.029,8.6731,3.7197,3.031,10.8058,6.6158,1.3559,6.3093,6.998,0.7768,4.9534,5.642,2.1327,0.6887,7.086,7.7747
53033022703,4.0572,6.1874,3.9184,1.1835,1.9894,0.0279,2.1302,7.9756,2.8737,2.0678,10.1058,5.0039,4.198,5.1019,5.9078,0.8059
53033022801,1.9481,1.934,59.9415,0.8127,0.8465,22.9998,3.8821,57.9934,2.7608,2.7946,61.8755,1.1213,1.0875,60.7542,60.788,0.0338
53033022802,8.4121,12.6725,13.1166,6.2966,8.743,0.0682,4.2605,21.5287,2.1155,0.3309,25.7891,6.376,3.9296,19.4132,21.8596,2.4464
53033022803,1.8215,7.2802,50.2077,0.3871,9.5608,21.646,5.4587,52.0292,2.2086,11.3823,57.4879,7.6673,16.841,49.8207,40.647,9.1737
53033022901,3.538,6.5115,6.724,1.9629,5.0715,0.8566,2.9734,10.2621,5.5009,1.5334,13.2355,8.4744,1.44,4.7611,11.7955,7.0343
53033022902,11.1017,15.3178,22.4305,6.9645,11.974,2.1956,4.2161,33.5322,4.1372,0.8723,37.7483,8.3533,3.3438,29.395,34.4045,5.0095
53033023000,10.4025,14.7074,10.9244,1.1922,7.1655,0.568,4.3048,21.327,11.5947,3.237,25.6318,15.8995,7.5418,9.7323,18.09,8.3577
53033023100,6.9311,8.795,9.1437,5.4096,1.7977,3.703,1.8639,16.0748,12.3407,8.7288,17.9388,14.2047,10.5927,3.7341,7.346,3.6119
53033023201,6.8139,7.2098,55.5443,7.7575,4.6263,17.6676,0.3959,62.3582,0.9437,2.1876,62.7541,0.5477,2.5835,63.3018,60.1706,3.1312
53033023202,7.5406,4.6989,13.7848,1.7095,21.6159,12.0541,12.2395,6.2442,9.25,14.0753,18.4837,2.9894,26.3148,15.4942,7.8311,23.3254
53033023300,14.5366,7.6379,10.9609,6.9777,3.0697,1.5527,6.8987,25.4975,7.5589,17.6063,18.5988,0.6602,10.7076,17.9386,7.8912,10.0474
53033023401,0.5562,52.115,14.4835,2.5433,1.0571,7.3916,51.5588,13.9273,1.9871,0.501,37.6314,49.5717,51.0578,11.9403,13.4264,1.4861
53033023403,8.6473,10.6,5.8176,0.35,3.6684,0.3468,1.9527,14.4649,8.2972,4.9789,16.4176,10.25,6.9316,6.1677,9.486,3.3183
53033023404,10.2764,10.4983,3.2773,5.9382,4.8846,5.3683,0.2219,6.9991,4.3381,5.3918,7.221,4.56,5.6137,2.6609,1.6073,1.0536
53033023500,2.8083,3.8548,15.9431,2.4873,3.9691,4.9652,1.0464,18.7515,5.2956,1.1608,19.7979,6.342,0.1144,13.4558,19.9123,6.4564
53033023601,2.1949,7.0805,24.3211,1.2325,0.5638,9.624,9.2754,22.1262,0.9624,2.7586,31.4016,8.313,6.5167,23.0886,24.8848,1.7962
53033023603,4.4927,7.7324,53.3048,1.0648,10.0361,22.6701,3.2397,57.7975,5.5575,14.5287,61.0372,8.7972,17.7684,52.24,43.2688,8.9712
53033023604,2.8642,3.7379,23.6525,1.8299,8.6744,11.5724,6.6021,20.7883,4.6941,5.8102,27.3904,1.9079,12.4123,25.4825,14.9781,10.5043
53033023700,7.3138,9.8878,16.2335,0.4449,5.4213,3.3855,2.574,23.5473,6.8688,1.8925,26.1213,9.4429,4.4665,16.6785,21.6548,4.9764
53033023801,1.7666,4.9175,19.8226,0.3172,7.6278,9.3332,3.151,21.5891,1.4494,9.3943,24.7401,4.6004,12.5453,20.1397,12.1948,7.9449
53033023803,10.7168,10.7168,32.9062,5.3497,5.0543,8.5628,0,43.623,5.3671,5.6625,43.623,5.3671,5.6625,38.2559,37.9605,0.2954
53033023804,4.2618,6.6754,34.4019,4.683,10.7017,9.0073,10.9373,38.6637,0.4211,6.4399,27.7264,11.3584,17.3771,39.0848,45.1036,6.0187
53033023900,14.4491,12.4953,9.4372,6.999,8.19,2.2287,1.9539,23.8863,7.4501,6.2591,21.9324,5.4962,4.3052,16.4362,17.6272,1.191
53033024000,9.3964,14.1007,41.5339,1.2743,8.1209,12.2841,4.7043,50.9304,10.6707,1.2755,55.6346,15.3749,5.9798,40.2597,49.6549,9.3952
53033024100,11.5605,12.9363,6.5411,2.2424,11.0569,2.9122,1.3758,18.1016,9.3181,0.5036,19.4774,10.6938,1.8794,8.7835,17.598,8.8145
53033024200,6.5936,8.1469,5.5607,1.6499,5.2668,0.7451,1.5533,12.1543,4.9437,1.3268,13.7076,6.497,2.8801,7.2106,10.8275,3.617
53033024300,14.9212,24.6404,3.649,4.3423,21.4919,7.9966,9.7192,18.5702,10.579,6.5706,28.2894,20.2981,3.1485,7.9912,25.1409,17.1496
53033024400,6.1946,7.1709,7.6557,5.0725,0.2637,0.9521,0.9764,13.8502,1.1221,5.9309,14.8266,2.0984,6.9072,12.7282,7.9193,4.8088
53033024500,12.9581,10.5698,3.2471,2.8976,8.0989,3.6413,2.3883,16.2052,10.0605,4.8592,13.8169,7.6721,2.4709,6.1447,11.346,5.2013
53033024601,11.9554,12.9375,0.331,5.4984,12.3349,6.5187,0.9822,11.6244,6.457,0.3795,12.6066,7.4392,0.6027,5.1674,12.0039,6.8365
53033024602,10.2705,6.3908,3.2838,5.9404,6.6516,3.2468,3.8797,13.5543,4.3301,3.6189,9.6746,0.4503,0.2608,9.2242,9.9354,0.7112
53033024701,5.273,7.0202,17.1779,0.2407,0.2776,7.3249,12.2932,11.9049,5.5137,4.9954,24.1981,6.7795,7.2978,17.4186,16.9003,0.5183
53033024702,0.6265,16.8251,22.3744,3.1047,10.528,4.7802,16.1986,23.0009,2.4782,9.9015,39.1995,13.7204,6.2971,25.4791,32.9024,7.4234
53033024800,5.8704,5.4091,21.9515,19.6223,8.6651,15.1308,0.4613,16.0811,13.7519,2.7947,16.5424,14.2132,3.256,2.3292,13.2864,10.9572
53033024901,7.1701,0.9406,41.748,0.7415,6.1917,13.1549,6.2295,48.9181,6.4286,0.9785,42.6885,0.1991,5.2511,42.4895,47.9396,5.4501
53033024902,3.5142,7.8191,17.5155,5.8206,2.7179,6.2901,4.3048,21.0297,9.3349,0.7963,25.3346,13.6397,5.1011,11.6949,20.2335,8.5386
53033024903,10.9019,0.2986,47.3258,2.0441,6.8769,14.3442,10.6033,58.2277,8.8578,4.025,47.6244,1.7455,6.5783,49.3699,54.2027,4.8328
53033025001,6.5657,12.0244,14.7089,8.0293,1.4561,2.6982,5.4587,21.2746,1.4636,5.1096,26.7333,3.9951,10.5683,22.7382,16.165,6.5733
53033025003,10.4524,15.9999,21.8359,9.2204,8.4092,2.6596,5.5475,32.2883,1.232,2.0432,37.8357,6.7795,7.5906,31.0562,30.2451,0.8111
53033025005,6.1784,10.4832,19.3973,2.6319,3.5515,5.7966,4.3048,25.5756,8.8103,2.6268,29.8804,13.1151,6.9316,16.7653,22.9488,6.1835
53033025006,13.8491,14.6923,17.7583,1.8126,10.8604,1.7628,0.8432,31.6074,15.6616,2.9887,32.4506,16.5048,3.8319,15.9458,28.6187,12.6729
53033025101,1.313,8.972,15.9313,0.9616,7.5105,8.0047,7.659,17.2443,2.2746,8.8235,24.9033,9.9336,16.4825,14.9697,8.4207,6.549
53033025102,4.7863,12.9212,40.2306,12.744,5.0181,19.5036,17.7075,35.4444,7.9577,0.2318,53.1519,25.6652,17.9393,27.4866,35.2126,7.7259
53033025200,1.0955,3.8809,15.9301,4.2635,22.9431,11.858,4.9764,14.8346,5.359,21.8476,19.811,0.3826,26.824,20.1936,7.013,27.2066
53033025301,14.3627,5.4085,11.7003,12.1693,8.5809,10.9912,19.7712,2.6625,2.1935,5.7819,17.1087,17.5777,13.9893,0.469,3.1194,3.5884
53033025302,39.0551,3.6312,8.667,9.3569,7.1251,12.7348,42.6863,30.3882,29.6982,31.9301,12.2982,12.9881,10.7562,0.69,1.5419,2.2319
53033025400,7.6421,15.6515,6.7209,3.4537,36.9205,14.8284,8.0094,0.9212,4.1884,29.2784,8.9306,12.1978,21.269,3.2672,30.1996,33.4668
53033025500,2.3204,4.0959,9.3202,3.2017,26.3963,10.6225,6.4164,6.9998,5.5221,24.0759,13.4162,0.8942,30.4923,12.5219,17.0761,29.598
53033025601,1.2898,5.5447,24.6034,2.0005,17.6586,14.6085,6.8345,25.8932,3.2903,18.9484,19.0587,3.5442,12.114,22.6029,6.9447,15.6581
53033025602,8.016,9.0122,28.147,9.4636,0.5766,7.7205,0.9962,36.163,1.4476,7.4394,37.1592,0.4514,8.4356,37.6106,28.7235,8.8871
53033025701,28.3306,28.9286,6.4662,4.5912,6.1262,9.8138,0.598,21.8644,23.7394,22.2044,22.4624,24.3374,22.8024,1.875,0.34,1.535
53033025702,5.7716,7.853,4.1936,0.6699,0.8969,1.9823,13.6246,1.578,6.4415,6.6685,12.0466,7.183,6.9561,4.8636,5.0905,0.227
53033025803,11.4334,13.2308,1.4217,13.8264,30.157,13.1791,1.7974,10.0118,2.393,18.7235,11.8091,0.5956,16.9262,12.4047,28.7353,16.3306
53033025804,2.1651,7.6872,0.1457,7.9702,2.5639,2.2762,9.8523,2.0194,5.8051,0.3987,7.8329,15.6574,10.251,7.8245,2.4181,5.4064
53033025805,16.2084,7.8454,19.6746,2.3573,14.3651,13.47,24.0538,3.4663,18.5657,1.8433,27.5201,5.4882,22.2106,22.0319,5.3095,16.7224
53033025806,41.1013,7.4941,27.0783,12.4523,1.8852,18.3875,33.6071,14.023,28.649,42.9865,19.5842,4.9582,9.3794,14.626,28.9636,14.3375
53033026001,49.6427,8.1009,17.4772,1.2789,4.461,15.8811,41.5418,32.1654,48.3638,45.1816,9.3763,6.822,3.6399,16.1984,13.0162,3.1822
53033026002,120.5611,7.8354,26.2068,15.584,9.3398,33.4486,128.3965,94.3543,104.9771,111.2213,34.0422,23.4194,17.1752,10.6228,16.867,6.2442
53033026100,87.4815,6.6274,50.7754,13.0367,14.9413,39.2973,80.8541,36.7061,74.4448,72.5401,44.148,6.4093,8.3139,37.7387,35.8341,1.9046
53033026200,20.1033,8.0507,10.1381,15.0857,10.0921,12.4253,12.0526,9.9652,5.0176,10.0112,2.0874,7.035,2.0414,4.9477,0.0459,4.9936
53033026300,0.4581,1.5676,12.8219,6.0594,1.7274,6.333,1.1095,13.28,6.5174,2.1855,14.3895,7.6269,3.295,6.7625,11.0945,4.332
53033026400,25.5671,7.9752,11.387,2.5764,49.3309,22.4831,17.5919,14.1801,22.9908,23.7638,3.4118,5.3989,41.3557,8.8107,37.9439,46.7546
53033026500,27.7749,4.7555,10.2809,9.4895,22.3121,15.8386,32.5304,17.494,18.2853,5.4628,15.0364,14.245,27.0676,0.7914,12.0312,12.8226
53033026600,6.2725,7.0946,1.219,4.2209,0.6777,2.0776,0.8222,5.0535,2.0516,6.9501,5.8757,2.8738,7.7723,3.0019,1.8967,4.8986
53033026700,5.1598,6.5811,0.4218,1.1483,12.9445,4.5152,1.4213,5.5816,4.0115,7.7847,7.0029,5.4328,6.3634,1.5702,13.3664,11.7962
53033026801,16.1443,21.4232,6.4975,5.0038,45.4691,18.7651,5.2789,9.6469,11.1405,29.3247,14.9257,16.4194,24.0459,1.4936,38.9716,40.4652
53033026802,13.0616,1.2333,21.2591,2.7031,27.5449,18.2161,14.2949,8.1974,10.3585,14.4832,22.4924,3.9364,28.7782,18.556,6.2858,24.8418
53033027000,1.6703,18.7413,4.5611,3.5094,9.5933,4.4374,17.071,2.8908,5.1798,7.9229,14.1802,22.2508,9.1481,8.0706,5.0321,13.1027
53033027100,16.1984,4.2957,1.6868,5.6242,20.4082,7.725,20.4941,14.5116,21.8226,4.2098,5.9825,1.3285,24.7039,7.311,18.7214,26.0324
53033027200,17.7133,1.8816,5.9708,6.0838,8.7544,8.3905,19.5948,11.7425,11.6295,8.9589,7.8523,7.9654,10.636,0.113,2.7836,2.6706
53033027300,21.2296,4.0185,28.1607,6.119,19.983,20.7012,17.2112,6.931,15.1106,1.2466,24.1422,2.1005,15.9645,22.0417,8.1777,13.864
53033027400,2.6627,8.9646,14.4117,10.8896,17.444,11.6161,6.3019,17.0744,13.5523,20.1067,23.3763,19.8542,26.4086,3.5221,3.0323,6.5544
53033027500,0.5915,4.9116,5.9791,7.1381,19.149,8.7915,5.5031,6.5706,7.7295,19.7405,1.0675,2.2264,14.2374,1.159,13.1699,12.0109
53033027600,6.8819,24.0674,5.7311,7.4644,22.1197,4.1627,17.1855,12.613,14.3462,15.2378,29.7985,31.5317,1.9476,1.7333,27.8508,29.5841
53033027701,17.5804,17.6692,16.4628,12.867,7.1497,13.4829,0.0888,1.1176,4.7134,10.4307,1.2064,4.8021,10.5195,3.5957,9.3131,5.7174
53033027702,17.7337,1.5996,16.6093,17.8749,16.1006,16.4995,19.3332,1.1244,0.1412,1.633,18.2088,19.4744,17.7002,1.2656,0.5087,1.7742
53033027800,11.5391,11.5835,9.7127,6.2568,10.0947,9.5544,0.0444,1.8264,5.2824,1.4445,1.8708,5.3267,1.4888,3.4559,0.382,3.8379
53033027900,11.9602,11.2166,5.491,9.3597,20.3365,6.6635,23.1767,17.4512,2.6004,8.3764,5.7256,20.5763,31.5531,14.8507,25.8275,10.9768
53033028000,33.1913,10.1231,10.5291,0.9729,26.1461,16.6805,23.0681,22.6621,32.2183,7.0452,0.406,9.1502,16.0229,9.5562,15.617,25.1731
53033028100,45.7634,17.6874,8.7111,3.3659,2.5349,11.9138,28.076,37.0523,42.3975,43.2284,8.9762,14.3215,15.1524,5.3452,6.1762,0.831
53033028200,50.5509,5.4564,11.4508,9.2729,16.4613,18.0836,56.0072,39.1001,41.278,34.0896,16.9072,14.7293,21.9177,2.1779,5.0105,7.1884
53033028300,19.4828,4.006,18.9724,7.3747,2.3693,12.2379,15.4769,0.5104,12.1081,17.1136,14.9664,3.3687,1.6367,11.5977,16.6031,5.0055
53033028402,65.6395,5.6787,12.3824,13.1263,10.4301,19.7084,71.3183,53.2571,52.5132,55.2095,18.0611,18.805,16.1088,0.7439,1.9524,2.6963
53033028403,64.4195,10.706,10.0124,7.4228,9.1502,17.6193,53.7135,54.4071,56.9968,55.2693,0.6936,3.2832,1.5558,2.5897,0.8623,1.7274
53033028500,10.9524,6.4889,3.5296,7.5947,22.9706,10.5122,17.4412,7.4228,3.3576,12.0183,10.0184,14.0836,29.4595,4.0652,19.4411,15.3759
53033028600,16.3751,20.2806,10.3146,16.4469,10.7862,12.5822,3.9054,6.0606,0.0718,5.589,9.966,3.8336,9.4944,6.1323,0.4716,5.6608
53033028700,3.1673,12.4427,0.8332,1.9909,10.4757,1.5182,9.2754,2.3341,1.1764,13.643,11.6095,10.4517,22.9184,1.1578,11.3089,12.4666
53033028801,4.2908,10.2739,0.0684,1.7306,18.7325,6.3394,5.9831,4.2224,2.5602,14.4417,10.2055,8.5433,8.4586,1.6622,18.6641,17.0019
53033028802,91.7239,1.8274,13.3561,4.4355,27.6905,27.4357,93.5513,78.3678,87.2884,64.0335,15.1835,6.263,29.5179,8.9206,14.3344,23.2549
53033028901,3.5691,4.1449,5.0468,3.4508,1.9875,3.6934,0.5758,1.4777,0.1183,1.5816,0.9019,0.6941,2.1574,1.596,3.0593,1.4633
53033028902,46.297,7.0918,11.5463,18.291,51.5831,28.6497,53.3888,34.7507,28.0061,5.2861,18.6381,25.3828,58.6749,6.7446,40.0368,33.2922
53033029001,3.0308,12.2618,2.3657,1.8218,2.0596,1.8737,9.231,0.6651,4.8526,0.9712,9.896,14.0836,10.2022,4.1876,0.3062,3.8814
53033029003,5.7783,11.2148,16.3128,3.2957,22.5029,14.1494,5.4365,10.5346,2.4826,16.7246,5.098,7.9191,11.2881,13.0172,6.1901,19.2072
53033029004,12.6941,5.1022,2.2587,2.2826,34.4131,12.5865,17.7963,10.4354,10.4115,21.719,7.3608,7.3848,39.5153,0.024,32.1544,32.1305
53033029101,26.0026,1.6039,10.6564,5.8524,4.1938,10.1633,27.6065,15.3463,20.1502,21.8088,12.2603,7.4564,5.7977,4.8039,6.4625,1.6586
53033029102,20.0426,7.6947,7.3941,1.7223,18.2502,10.4996,27.7373,12.6485,21.7649,1.7925,15.0888,5.9724,25.9449,9.1164,10.856,19.9725
53033029203,10.8435,10.7349,2.8558,12.9135,21.6681,11.0972,0.1086,7.9877,2.0699,10.8245,7.8791,2.1786,10.9332,10.0576,18.8122,8.7546
53033029204,19.9093,1.0806,10.4715,3.214,30.3134,15.9917,18.8287,9.4378,16.6953,10.4041,9.3909,2.1334,29.2328,7.2575,19.8419,27.0995
53033029205,24.0795,3.2958,7.5512,0.3962,18.4437,11.5332,27.3753,16.5283,24.4757,5.6358,10.847,2.8996,21.7395,7.9474,10.8925,18.8399
53033029206,26.5117,0.7246,6.0131,8.658,22.9505,14.1165,27.2363,20.4986,17.8537,3.5612,6.7377,9.3826,23.6752,2.6449,16.9374,14.2926
53033029303,20.3435,2.9804,25.7067,21.6905,3.2072,15.6815,23.3239,5.3632,1.347,23.5507,28.6871,24.6709,0.2268,4.0162,28.914,24.8977
53033029304,7.1352,8.8998,11.7589,1.1141,6.4861,7.7669,1.7647,4.6238,6.021,0.6491,2.8591,7.7857,2.4138,10.6448,5.2729,5.3719
53033029305,13.8735,6.7187,16.6751,3.3294,1.6529,9.4195,20.5922,2.8016,10.544,12.2205,23.3938,10.0482,8.3717,13.3456,15.0221,1.6765
53033029306,1.0192,2.9177,15.1497,3.8658,2.7955,4.5217,3.937,14.1305,4.885,3.8148,18.0674,0.9481,0.1222,19.0155,17.9453,1.0703
53033029307,6.162,14.3438,11.8416,2.2187,2.4457,2.8604,20.5058,18.0035,3.9433,3.7163,2.5022,16.5625,16.7894,14.0602,14.2872,0.227
53033029403,28.731,1.6528,25.2301,1.8976,9.8639,16.4672,30.3838,3.5009,30.6286,18.8671,26.8829,0.2448,11.5167,27.1277,15.3662,11.7615
53033029405,0.6113,10.806,13.6728,7.0585,2.4077,7,11.4173,13.0615,6.4472,1.7964,24.4788,17.8645,13.2137,6.6143,11.2651,4.6508
53033029406,10.0266,10.1609,25.2405,0.5717,1.3919,11.9307,0.1343,15.2139,9.4549,8.6347,15.0796,9.5893,8.769,24.6688,23.8486,0.8202
53033029407,11.6783,4.8333,13.9836,17.1102,7.9449,12.1246,16.5116,2.3052,5.4319,3.7334,18.8168,21.9435,12.7782,3.1267,6.0386,9.1653
53033029408,9.7249,2.4317,10.8597,4.0422,27.732,13.9519,12.1565,1.1348,5.6827,18.0071,13.2914,6.4739,30.1636,6.8175,16.8723,23.6898
53033029502,21.3831,5.0198,32.1974,11.2617,3.6854,16.6222,16.3633,10.8144,10.1213,25.0685,27.1776,6.2419,8.7052,20.9357,35.8829,14.9472
53033029503,84.2102,10.5849,25.5199,1.9652,29.7846,30.9808,94.7951,58.6903,82.245,54.4256,36.1048,12.5501,40.3695,23.5547,4.2647,27.8194
53033029504,40.8312,3.4352,10.8022,20.9311,23.1105,20.1802,44.2665,30.029,19.9001,17.7207,14.2374,24.3664,26.5458,10.1289,12.3083,2.1794
53033029601,46.0013,18.2617,27.8487,11.2448,0.9129,20.2078,27.7397,18.1526,34.7565,45.0884,9.5871,7.0168,17.3487,16.6039,26.9358,10.3319
53033029602,5.2042,14.0416,8.1987,1.5491,0.2591,2.2867,8.8374,13.4029,6.7533,4.9452,22.2403,15.5907,13.7826,6.6497,8.4578,1.8081
53033029700,25.8498,15.6051,3.0593,4.4429,20.0558,7.8453,10.2447,28.9091,30.2927,5.794,18.6644,20.048,4.4507,1.3836,23.1152,24.4987
53033029801,16.579,8.0938,9.4573,17.6682,19.2858,14.2865,24.6728,7.1216,1.0893,2.7068,17.5512,25.7621,27.3796,8.2109,9.8285,1.6176
53033029802,1.2562,24.4972,11.3568,2.2179,20.5898,10.3587,23.241,10.1005,3.4741,19.3336,13.1404,26.7151,3.9074,13.5746,9.233,22.8077
53033029901,5.7167,0.1391,1.5583,2.0158,1.2712,0.9527,5.8558,7.2749,3.7009,4.4454,1.4192,2.1549,1.4104,3.574,2.8295,0.7445
53033029902,3.8469,6.691,5.256,2.8654,0.5975,3.1253,10.5379,1.4092,0.9815,3.2494,11.947,9.5564,7.2885,2.3906,4.6585,2.2679
53033030003,30.6367,6.6294,2.864,7.5957,29.469,12.8294,37.2661,33.5007,23.041,1.1677,3.7654,14.2251,36.0984,10.4597,32.333,21.8733
53033030004,93.0795,8.5501,16.19,13.0394,49.5147,36.0694,101.6296,76.8895,80.0402,43.5649,24.7401,21.5895,58.0648,3.1506,33.3247,36.4753
53033030005,13.2643,2.8713,6.2438,1.7356,56.2995,20.2062,16.1355,7.0205,11.5287,43.0352,9.1151,4.6068,59.1707,4.5082,50.0557,54.5639
53033030006,32.6508,4.2732,6.6894,0.1658,26.5043,14.8042,36.924,25.9614,32.485,6.1465,10.9626,4.439,30.7775,6.5236,19.8149,26.3385
53033030100,14.6434,48.7539,9.2349,2.6656,3.7042,0.9729,34.1105,23.8783,11.9778,18.3476,57.9888,46.0883,52.4581,11.9005,5.5307,6.3698
53033030201,11.6602,17.8383,0.0268,2.3191,15.5394,6.8051,6.1781,11.6335,9.3411,3.8792,17.8116,15.5192,2.2989,2.2924,15.5127,13.2203
53033030202,32.1431,7.265,3.8622,10.7007,21.4231,13.9357,39.408,28.2808,21.4424,10.72,11.1272,17.9657,28.688,6.8385,17.5608,10.7224
53033030304,28.7114,6.7037,7.5459,4.4438,12.0411,9.7245,35.415,21.1654,33.1552,16.6703,14.2496,2.2598,18.7447,11.9898,4.4951,16.4849
53033030305,10.4485,2.0409,0.6643,2.1614,4.0613,2.5645,12.4894,9.7842,12.6099,6.3873,2.7052,0.1205,6.1021,2.8257,3.397,6.2227
53033030306,17.4664,19.8255,1.4091,3.2076,6.5078,4.8258,2.3591,18.8755,14.2588,10.9586,21.2346,16.6179,13.3177,4.6167,7.9169,3.3002
53033030308,29.8421,7.2154,13.2901,19.6455,13.4155,16.7833,22.6267,16.5519,10.1965,16.4266,6.0747,12.4301,6.2001,6.3554,0.1253,6.23
53033030309,41.9482,1.9585,6.3621,10.9473,6.0706,12.3679,39.9897,35.5861,31.0009,35.8776,4.4036,8.9887,4.1121,4.5852,0.2915,4.8767
53033030310,3.3721,11.4064,19.1909,14.9852,8.754,12.6122,14.7785,15.8188,11.6132,5.3819,30.5973,26.3916,20.1604,4.2057,10.4369,6.2313
53033030311,10.8003,7.5075,2.2856,6.9145,21.0678,9.3507,18.3078,8.5147,3.8858,10.2674,9.7931,14.422,28.5753,4.629,18.7822,14.1532
53033030312,26.6774,23.134,4.2248,12.3675,11.1587,11.2756,3.5434,22.4526,14.3099,15.5187,18.9092,10.7665,11.9753,8.1427,6.9339,1.2088
53033030313,27.4809,2.806,3.6336,2.0694,19.4198,11.2303,30.2868,23.8473,25.4115,8.0611,6.4395,4.8753,22.2257,1.5642,15.7862,17.3504
53033030314,21.6634,3.1087,10.5683,13.6028,8.6613,11.9698,24.7721,11.0951,8.0606,13.0021,13.677,16.7115,11.77,3.0345,1.907,4.9414
53033030401,20.0233,55.2305,4.8968,16.3925,1.8327,4.4518,35.2072,24.9201,3.6309,21.8561,60.1273,38.8381,57.0633,21.2892,3.064,18.2252
53033030403,6.474,1.9893,0.4536,5.6454,6.0218,3.8029,4.4847,6.0204,0.8286,0.4522,1.5357,3.6561,4.0325,5.1918,5.5681,0.3763
53033030404,8.6311,16.8172,7.5305,3.5816,1.5134,4.9061,25.4483,1.1005,5.0495,7.1177,24.3478,20.3988,18.3306,3.9489,6.0171,2.0682
53033030501,3.6034,1.0691,0.6716,1.3333,0.1004,0.504,2.5343,4.275,2.2701,3.7038,1.7407,0.2642,1.1695,2.0048,0.5712,1.4336
53033030503,3.3092,7.5533,2.003,3.817,0.0422,2.0467,4.2441,1.3062,0.5078,3.3515,5.5503,3.7363,7.5956,1.814,2.0453,3.8593
53033030504,7.7573,48.0553,4.089,5.3965,4.8228,2.763,40.298,11.8463,2.3608,2.9345,52.1443,42.6588,43.2325,9.4855,8.9117,0.5738
