,GRID_ID,count
3377,HA-218,4
6070,HY-133,4
5684,HU-129,4
2157,GQ-182,4
7045,JL-136,4
5798,HV-136,4
5795,HV-133,4
6953,JA-204,4
6176,HZ-155,4
4404,HJ-117,4
4405,HJ-118,4
4463,HJ-176,4
1934,GM-219,4
6477,ID-183,4
6480,ID-186,4
5774,HV-111,4
7095,JW-141,4
4500,HJ-84,4
5766,HV-102,4
4504,HJ-89,4
6944,IZ-194,4
1888,GM-131,4
5763,HU-98,4
5759,HU-91,4
5757,HU-89,4
1881,GL-223,4
6862,IS-128,4
1878,GL-220,4
5742,HU-188,4
5737,HU-183,4
5719,HU-165,4
6495,IE-115,4
4635,HL-100,4
6500,IE-122,4
5802,HV-140,4
3771,HE-102,4
6954,JA-84,4
5826,HV-168,4
2126,GP-229,4
3873,HE-218,4
7050,JM-138,4
2116,GP-216,4
3880,HE-84,4
5929,HW-178,4
3885,HE-89,4
5909,HW-154,4
3892,HE-98,4
7053,JM-196,4
3898,HF-107,4
2059,GO-231,4
6390,IC-146,4
2056,GO-226,4
5897,HW-139,4
2052,GO-222,4
4009,HF-87,4
6412,IC-199,4
2045,GO-215,4
6750,IM-128,4
4027,HG-107,4
4129,HG-84,4
4131,HG-86,4
6426,ID-109,4
6430,ID-113,4
1960,GN-187,4
5849,HV-195,4
6438,ID-126,4
1954,GN-176,4
5804,HV-142,4
6205,HZ-201,4
3564,HC-153,4
242,FL-196,4
353,FP-139,4
228,FL-182,4
113,FI-156,4
352,FP-138,4
1364,GD-217,4
1050,GA-138,4
992,FZ-163,4
1371,GD-224,4
203,FK-193,4
55,FF-153,4
343,FO-181,4
1246,GC-165,4
83,FG-191,4
1058,GA-150,4
1334,GD-171,4
337,FO-174,4
1250,GC-170,4
355,FP-142,4
262,FM-172,4
87,FH-149,4
264,FM-177,4
89,FH-152,4
91,FH-154,4
1450,GF-123,4
239,FL-193,4
1136,GB-143,4
81,FG-189,4
252,FM-152,4
249,FM-149,4
107,FH-195,4
108,FI-148,4
988,FZ-159,4
1128,GB-135,4
46,FE-158,4
695,FV-144,4
301,FN-178,4
18,FB-159,4
1294,GD-129,4
1036,FZ-211,4
746,FV-203,4
909,FY-141,4
26,FC-158,4
1312,GD-148,4
31,FD-154,4
906,FY-137,4
296,FN-170,4
898,FX-210,4
494,FR-200,4
39,FE-149,4
172,FK-152,4
154,FJ-182,4
1082,GA-177,4
144,FJ-153,4
505,FS-139,4
128,FI-184,4
1081,GA-176,4
1317,GD-153,4
187,FK-177,4
71,FG-151,4
491,FR-197,4
15,FB-156,4
5468,HS-127,5
299,FN-176,5
5557,HT-107,5
2987,GX-229,5
2989,GX-231,5
5541,HS-88,5
5536,HS-243,5
6840,IQ-170,5
5525,HS-192,5
1314,GD-150,5
5433,HR-90,5
5449,HS-107,5
5470,HS-131,5
5455,HS-113,5
1320,GD-157,5
5553,HT-103,5
5465,HS-124,5
2588,GU-84,5
2996,GX-83,5
190,FK-180,5
6936,IY-84,5
5043,HO-161,5
4987,HO-102,5
177,FK-162,5
4964,HN-202,5
4959,HN-195,5
170,FK-150,5
884,FX-191,5
169,FK-148,5
4948,HN-183,5
168,FK-147,5
4903,HN-135,5
3250,GZ-217,5
3256,GZ-223,5
1717,GI-228,5
4869,HN-100,5
1083,GA-178,5
4951,HN-186,5
6860,IS-126,5
1770,GJ-227,5
1775,GK-153,5
1131,GB-138,5
1130,GB-137,5
1846,GL-173,5
1338,GD-178,5
5355,HR-130,5
1834,GK-228,5
1827,GK-221,5
6803,IO-173,5
195,FK-185,5
1816,GK-209,5
233,FL-187,5
5200,HP-208,5
1124,GB-131,5
1120,GB-123,5
868,FX-174,5
3132,GY-82,5
5102,HP-104,5
5101,HP-103,5
6890,IU-84,5
5577,HT-128,5
5717,HU-163,5
2856,GW-83,5
2128,GQ-131,5
2459,GT-216,5
1200,GB-223,5
2464,GT-222,5
1199,GB-222,5
1198,GB-221,5
1248,GC-168,5
2473,GT-232,5
433,FQ-176,5
443,FQ-201,5
2475,GT-85,5
6579,IF-160,5
6143,HZ-119,5
6588,IF-180,5
6140,HZ-116,5
6136,HZ-112,5
6134,HZ-110,5
6125,HZ-101,5
6597,IG-117,5
6600,IG-123,5
6166,HZ-143,5
6228,IA-119,5
6239,IA-130,5
6533,IE-161,5
6444,ID-138,5
502,FS-136,5
1229,GC-148,5
6413,IC-200,5
6410,IC-188,5
1226,GC-145,5
6388,IC-144,5
6372,IC-124,5
6350,IB-192,5
6335,IB-160,5
564,FT-141,5
6507,IE-129,5
6299,IB-112,5
6298,IB-111,5
1218,GC-137,5
2374,GS-230,5
2379,GS-87,5
2380,GT-129,5
6266,IA-160,5
590,FT-168,5
6256,IA-149,5
6605,IG-128,5
5579,HT-131,5
6094,HY-162,5
6084,HY-150,5
6714,IK-128,5
1988,GN-219,5
2735,GW-100,5
2740,GW-116,5
6724,IK-187,5
1161,GB-170,5
5785,HV-122,5
6752,IM-160,5
726,FV-175,5
1990,GN-224,5
5743,HU-189,5
739,FV-189,5
5679,HU-122,5
1298,GD-134,5
758,FW-135,5
318,FO-146,5
5651,HT-90,5
5650,HT-89,5
1158,GB-167,5
311,FO-139,5
6765,IN-123,5
2711,GV-231,5
6708,IK-122,5
2005,GO-154,5
6061,HY-124,5
6060,HY-123,5
6052,HY-115,5
382,FP-173,5
6044,HY-105,5
2062,GP-132,5
6637,IH-128,5
6034,HX-199,5
2571,GU-219,5
379,FP-170,5
2601,GU-99,5
6655,IH-167,5
683,FV-132,5
5969,HX-115,5
685,FV-134,5
5956,HX-100,5
5860,HV-84,5
5847,HV-193,5
5844,HV-189,5
5838,HV-180,5
5831,HV-173,5
651,FU-167,5
151,FJ-179,5
1134,GB-141,5
1612,GH-139,5
4716,HL-186,5
1524,GF-230,5
1465,GF-145,5
1668,GI-131,5
4373,HI-208,5
3622,HC-215,5
3889,HE-95,5
7078,JR-172,5
3627,HC-233,5
1635,GH-182,5
86,FG-194,5
58,FF-156,5
4725,HL-196,5
1555,GG-164,5
7041,JK-134,5
3862,HE-202,5
4401,HJ-113,5
4612,HK-205,5
40,FE-150,5
3615,HC-208,5
131,FI-189,5
4372,HI-207,5
1531,GG-130,5
4255,HH-87,5
971,FZ-134,5
1654,GH-205,5
972,FZ-135,5
968,FY-221,5
1447,GE-226,5
4132,HG-87,5
50,FF-148,5
106,FH-194,5
4704,HL-173,5
4130,HG-85,5
114,FI-157,5
4025,HG-105,5
1662,GH-226,5
1442,GE-221,5
7094,JW-140,5
4003,HF-219,5
3500,HB-218,5
3494,HB-212,5
7085,JT-142,5
4402,HJ-114,5
4613,HK-206,5
1060,GA-154,5
3752,HD-81,5
1594,GG-219,5
4833,HM-183,5
1592,GG-214,5
1434,GE-205,5
4474,HJ-187,5
4419,HJ-132,5
1605,GH-128,5
7065,JO-95,5
8,EZ-152,5
3744,HD-214,5
4492,HJ-206,5
142,FJ-151,5
141,FJ-150,5
3764,HD-95,5
911,FY-143,5
6986,JE-132,5
4407,HJ-120,5
4764,HM-111,5
1,ET-158,5
33,FD-156,5
3762,HD-93,5
2708,GV-226,6
6698,IJ-131,6
5569,HT-119,6
3441,HB-155,6
5745,HU-192,6
4283,HI-115,6
1451,GF-124,6
2014,GO-183,6
358,FP-145,6
5864,HV-98,6
5885,HW-123,6
6687,II-186,6
5555,HT-105,6
2026,GO-195,6
5951,HW-83,6
5955,HW-99,6
1057,GA-149,6
949,FY-186,6
1606,GH-130,6
2871,GW-98,6
2731,GV-96,6
1444,GE-223,6
5753,HU-202,6
149,FJ-176,6
5736,HU-182,6
5686,HU-132,6
4378,HI-88,6
5773,HV-110,6
332,FO-169,6
1287,GC-222,6
1953,GN-163,6
6736,IL-144,6
335,FO-172,6
6705,IJ-187,6
1292,GD-123,6
752,FW-129,6
1439,GE-218,6
5619,HT-174,6
5618,HT-173,6
2734,GV-99,6
1930,GM-215,6
60,FF-158,6
2729,GV-94,6
3510,HB-86,6
1155,GB-164,6
1436,GE-215,6
319,FO-147,6
1454,GF-130,6
150,FJ-177,6
6665,II-118,6
6493,IE-113,6
13,FB-151,6
6333,IB-158,6
6321,IB-143,6
6318,IB-140,6
6303,IB-119,6
16,FB-157,6
3758,HD-89,6
6297,IB-107,6
2375,GS-231,6
38,FE-148,6
6276,IA-184,6
7109,KB-146,6
6524,IE-152,6
589,FT-167,6
6263,IA-157,6
3776,HE-109,6
6249,IA-141,6
6365,IC-108,6
2198,GQ-229,6
3732,HD-200,6
3742,HD-212,6
2235,GR-168,6
6458,ID-152,6
6459,ID-153,6
6419,IC-87,6
6407,IC-182,6
6371,IC-123,6
6398,IC-158,6
2211,GR-141,6
3748,HD-218,6
6394,IC-152,6
2278,GR-222,6
6392,IC-150,6
2280,GR-224,6
10,FA-151,6
6396,IC-156,6
5967,HX-113,6
6233,IA-124,6
6229,IA-120,6
4022,HG-101,6
6624,IG-165,6
1254,GC-174,6
5531,HS-200,6
4140,HG-95,6
2575,GU-223,6
2055,GO-225,6
6612,IG-144,6
2054,GO-224,6
674,FU-202,6
6018,HX-177,6
6016,HX-175,6
2600,GU-98,6
5992,HX-144,6
2041,GO-210,6
5977,HX-123,6
6642,IH-145,6
6541,IE-183,6
4008,HF-86,6
6601,IG-124,6
3868,HE-212,6
6211,IA-101,6
610,FT-190,6
441,FQ-199,6
6193,HZ-185,6
6190,HZ-180,6
6188,HZ-176,6
6109,HY-188,6
3625,HC-218,6
6155,HZ-131,6
3611,HC-203,6
999,FZ-170,6
4002,HF-218,6
6121,HY-200,6
6119,HY-198,6
421,FQ-163,6
1247,GC-167,6
1042,GA-130,6
6445,ID-139,6
4585,HK-177,6
180,FK-165,6
80,FG-188,6
123,FI-179,6
6951,JA-194,6
2980,GX-220,6
5365,HR-140,6
1677,GI-153,6
6957,JB-130,6
5020,HO-135,6
4611,HK-204,6
3147,GZ-100,6
5413,HR-189,6
3136,GY-86,6
814,FW-192,6
5416,HR-195,6
6959,JB-163,6
7048,JM-136,6
7011,JG-216,6
1740,GJ-176,6
5361,HR-136,6
6447,ID-141,6
830,FX-135,6
5085,HO-84,6
3012,GY-105,6
3389,HA-85,6
5080,HO-204,6
1831,GK-225,6
3008,GX-98,6
5334,HR-106,6
260,FM-170,6
5095,HO-97,6
1843,GL-168,6
3388,HA-84,6
4621,HK-86,6
5097,HO-99,6
6938,IZ-129,6
122,FI-178,6
1847,GL-174,6
7035,JJ-134,6
85,FG-193,6
1666,GH-230,6
5422,HR-203,6
197,FK-187,6
6832,IQ-127,6
1068,GA-163,6
4713,HL-183,6
5450,HS-108,6
4955,HN-191,6
3111,GY-216,6
4606,HK-199,6
6902,IV-84,6
3251,GZ-218,6
5294,HQ-185,6
4646,HL-111,6
6997,JE-87,6
4868,HM-99,6
1893,GM-153,6
5209,HP-94,6
4594,HK-186,6
1707,GI-211,6
148,FJ-166,6
6828,IP-83,6
4825,HM-175,6
5286,HQ-176,6
5157,HP-162,6
5301,HQ-192,6
1622,GH-168,6
5437,HR-94,6
5300,HQ-191,6
5296,HQ-187,6
1788,GK-173,6
5441,HR-98,6
3116,GY-224,6
102,FH-190,6
5447,HS-105,6
410,FQ-151,7
1528,GG-127,7
6035,HX-244,7
1041,GA-128,7
385,FP-176,7
1520,GF-225,7
1466,GF-146,7
631,FU-146,7
4714,HL-184,7
1664,GH-228,7
422,FQ-164,7
387,FP-178,7
1771,GJ-228,7
4107,HG-188,7
662,FU-179,7
4006,HF-84,7
2071,GP-154,7
2119,GP-220,7
6066,HY-129,7
6056,HY-119,7
2481,GT-97,7
6160,HZ-136,7
866,FX-172,7
7009,JG-133,7
2484,GU-100,7
6148,HZ-124,7
5122,HP-124,7
1530,GG-129,7
4016,HF-95,7
4743,HL-88,7
1519,GF-224,7
4953,HN-188,7
1387,GE-136,7
476,FR-167,7
4783,HM-131,7
478,FR-169,7
6347,IB-189,7
6352,IB-198,7
6489,IE-109,7
4827,HM-177,7
6376,IC-128,7
1686,GI-175,7
6384,IC-140,7
6387,IC-143,7
6391,IC-148,7
2286,GR-87,7
1720,GJ-134,7
492,FR-198,7
4872,HN-104,7
1088,GA-183,7
1474,GF-154,7
1475,GF-155,7
908,FY-140,7
3273,GZ-92,7
507,FS-141,7
3281,HA-100,7
3761,HD-92,7
1769,GJ-224,7
1408,GE-166,7
6503,IE-125,7
2461,GT-218,7
883,FX-189,7
1764,GJ-211,7
4721,HL-191,7
5072,HO-194,7
6196,HZ-190,7
5056,HO-176,7
6553,IF-106,7
6219,IA-109,7
454,FR-142,7
6940,IZ-131,7
3559,HC-146,7
1509,GF-204,7
2405,GT-154,7
6534,IE-162,7
5034,HO-149,7
595,FT-173,7
4983,HN-98,7
4974,HN-89,7
7001,JF-133,7
1216,GC-135,7
4770,HM-117,7
4957,HN-193,7
1075,GA-170,7
6312,IB-128,7
6502,IE-124,7
1043,GA-131,7
5196,HP-204,7
1656,GH-213,7
4494,HJ-209,7
3493,HB-211,7
6784,IN-84,7
2850,GW-230,7
1340,GD-185,7
1129,GB-136,7
7088,JU-143,7
93,FH-165,7
2725,GV-90,7
5616,HT-171,7
1996,GO-131,7
284,FN-149,7
6869,IS-192,7
1154,GB-163,7
2004,GO-153,7
3518,HB-95,7
2857,GW-84,7
2699,GV-216,7
5327,HQ-98,7
951,FY-188,7
1838,GL-134,7
825,FX-127,7
7029,JI-133,7
4139,HG-94,7
6835,IQ-162,7
5673,HU-116,7
6836,IQ-163,7
741,FV-191,7
812,FW-190,7
1333,GD-170,7
7070,JQ-140,7
1147,GB-156,7
1302,GD-138,7
1880,GL-222,7
5427,HR-244,7
327,FO-162,7
5652,HT-91,7
6853,IR-170,7
331,FO-168,7
764,FW-141,7
5779,HV-116,7
5781,HV-118,7
3396,HA-92,7
771,FW-148,7
5764,HU-99,7
248,FM-147,7
5683,HU-128,7
5876,HW-114,7
1619,GH-156,7
4637,HL-102,7
6661,IH-202,7
1127,GB-134,7
373,FP-161,7
1456,GF-132,7
5547,HS-95,7
782,FW-159,7
5950,HW-201,7
2603,GV-101,7
841,FX-146,7
975,FZ-138,7
214,FL-153,7
4583,HK-175,7
671,FU-189,7
2578,GU-226,7
6825,IP-175,7
1611,GH-136,7
5258,HQ-147,7
5940,HW-191,7
3408,HB-106,7
5925,HW-174,7
693,FV-142,7
3445,HB-160,7
1150,GB-159,7
1558,GG-170,7
5459,HS-117,7
5308,HQ-202,7
6880,IT-84,7
5928,HW-177,7
3446,HB-163,7
4843,HM-197,8
4582,HK-174,8
547,FS-186,8
1078,GA-173,8
903,FY-134,8
4482,HJ-196,8
3244,GZ-211,8
1080,GA-175,8
3733,HD-201,8
3245,GZ-212,8
6437,ID-125,8
4956,HN-192,8
6381,IC-137,8
518,FS-154,8
4904,HN-136,8
4930,HN-165,8
5551,HT-100,8
4601,HK-194,8
3265,GZ-84,8
2869,GW-96,8
2846,GW-225,8
6370,IC-122,8
954,FY-192,8
5461,HS-119,8
6369,IC-116,8
1156,GB-165,8
4870,HN-102,8
5635,HT-191,8
5580,HT-132,8
4377,HI-87,8
3766,HD-97,8
827,FX-130,8
6158,HZ-134,8
6156,HZ-132,8
5880,HW-118,8
5892,HW-133,8
1039,GA-121,8
698,FV-147,8
3150,GZ-106,8
6113,HY-192,8
1067,GA-162,8
4628,HK-93,8
4633,HK-98,8
969,FZ-127,8
5162,HP-169,8
6097,HY-170,8
5293,HQ-183,8
6083,HY-149,8
656,FU-172,8
5183,HP-190,8
5239,HQ-126,8
6023,HX-184,8
845,FX-150,8
860,FX-166,8
6050,HY-112,8
5519,HS-183,8
5205,HP-90,8
5974,HX-120,8
744,FV-200,8
3620,HC-213,8
5825,HV-167,8
2366,GS-221,8
5394,HR-170,8
5384,HR-159,8
6278,IA-189,8
4984,HN-99,8
1139,GB-148,8
3842,HE-181,8
5767,HV-103,8
5794,HV-131,8
6231,IA-122,8
4615,HK-208,8
2737,GW-102,8
6168,HZ-145,8
6227,IA-118,8
4724,HL-195,8
3651,HD-108,8
6198,HZ-192,8
1048,GA-136,8
2441,GT-198,8
625,FU-140,8
1034,FZ-209,8
6181,HZ-161,8
2720,GV-84,8
5081,HO-205,8
5812,HV-150,8
5346,HR-118,8
5052,HO-172,8
735,FV-185,8
3730,HD-198,8
2193,GQ-218,8
1402,GE-155,8
1708,GI-212,8
1551,GG-155,8
2104,GP-204,8
427,FQ-170,8
6958,JB-131,8
1378,GE-126,8
196,FK-186,8
395,FP-210,8
1782,GK-167,8
1784,GK-169,8
205,FK-195,8
6638,IH-129,8
2199,GQ-230,8
1367,GD-220,8
210,FL-149,8
6911,IW-194,8
1249,GC-169,8
6894,IV-129,8
1684,GI-170,8
434,FQ-177,8
6517,IE-145,8
6518,IE-146,8
1588,GG-205,8
6523,IE-151,8
7090,JV-144,8
7091,JV-191,8
53,FF-151,8
72,FG-152,8
6509,IE-137,8
82,FG-190,8
88,FH-150,8
444,FQ-202,8
1652,GH-203,8
437,FQ-186,8
1563,GG-175,8
1413,GE-184,8
1680,GI-156,8
1409,GE-167,8
6475,ID-181,8
6514,IE-142,8
7120,KH-143,8
350,FO-210,8
1515,GF-215,8
1991,GN-225,8
7106,JZ-144,8
6466,ID-160,8
359,FP-146,8
6684,II-170,8
6692,IJ-124,8
1997,GO-132,8
6696,IJ-129,8
1873,GL-211,8
1897,GM-168,8
1933,GM-218,8
2210,GR-140,8
1482,GF-166,8
324,FO-152,8
317,FO-145,8
289,FN-163,8
1658,GH-219,9
2480,GT-96,9
4745,HL-90,9
3287,HA-107,9
6174,HZ-153,9
1153,GB-162,9
2878,GX-117,9
436,FQ-179,9
4771,HM-118,9
2703,GV-220,9
4837,HM-187,9
5360,HR-135,9
307,FN-192,9
1657,GH-218,9
2378,GS-86,9
320,FO-148,9
6755,IM-164,9
587,FT-165,9
1591,GG-213,9
4501,HJ-86,9
2838,GW-217,9
2155,GQ-170,9
597,FT-175,9
1163,GB-172,9
1061,GA-156,9
313,FO-141,9
1164,GB-173,9
6226,IA-117,9
6221,IA-112,9
448,FQ-209,9
2482,GT-98,9
6556,IF-116,9
6977,JD-133,9
5456,HS-114,9
2485,GU-128,9
280,FN-145,9
5181,HP-188,9
5893,HW-134,9
2582,GU-230,9
380,FP-171,9
6641,IH-144,9
2048,GO-218,9
6849,IR-129,9
265,FM-180,9
5237,HQ-124,9
681,FV-130,9
5985,HX-132,9
370,FP-157,9
1132,GB-139,9
5970,HX-116,9
5934,HW-184,9
5331,HR-103,9
255,FM-163,9
1842,GL-163,9
1786,GK-171,9
1319,GD-156,9
199,FK-189,9
5156,HP-161,9
6157,HZ-133,9
2697,GV-214,9
6697,IJ-130,9
1395,GE-148,9
5843,HV-188,9
1727,GJ-163,9
1385,GE-133,9
6115,HY-194,9
644,FU-160,9
4989,HO-104,9
885,FX-192,9
652,FU-168,9
6086,HY-152,9
5089,HO-90,9
1774,GK-133,9
6069,HY-132,9
1374,GE-122,9
5148,HP-151,9
7077,JR-141,9
283,FN-148,9
6841,IQ-171,9
5724,HU-170,9
3645,HC-99,9
3621,HC-214,9
3527,HC-106,9
1452,GF-125,9
6355,IB-84,9
1049,GA-137,9
6464,ID-158,9
6362,IC-105,9
6440,ID-128,9
6461,ID-155,9
979,FZ-144,9
4233,HH-190,9
3571,HC-162,9
43,FE-153,9
2283,GR-228,9
21,FC-153,9
2275,GR-219,9
6293,IB-103,9
6417,IC-84,9
6472,ID-168,9
4260,HH-92,9
6306,IB-122,9
532,FS-168,9
1055,GA-147,9
531,FS-167,9
481,FR-172,9
1219,GC-138,9
6310,IB-126,9
3979,HF-190,9
562,FT-139,9
3521,HB-98,9
485,FR-178,9
4259,HH-91,9
3498,HB-216,9
42,FE-152,9
6317,IB-139,9
5721,HU-167,10
833,FX-138,10
1388,GE-137,10
4929,HN-164,10
1824,GK-218,10
2742,GW-121,10
5349,HR-121,10
730,FV-180,10
5938,HW-188,10
5760,HU-95,10
3276,GZ-95,10
51,FF-149,10
4256,HH-88,10
138,FI-197,10
5923,HW-172,10
431,FQ-174,10
5922,HW-171,10
6566,IF-128,10
6872,IT-127,10
7098,JW-190,10
2733,GV-98,10
6479,ID-185,10
4123,HG-205,10
844,FX-149,10
4112,HG-194,10
998,FZ-169,10
5106,HP-108,10
3971,HF-182,10
6618,IG-159,10
213,FL-152,10
208,FL-147,10
5128,HP-131,10
6053,HY-116,10
1481,GF-165,10
1260,GC-184,10
6781,IN-174,10
1232,GC-151,10
5637,HT-193,10
2599,GU-97,10
6360,IC-101,10
6359,IC-100,10
5284,HQ-174,10
549,FS-188,10
5275,HQ-165,10
1741,GJ-177,10
5649,HT-88,10
6603,IG-126,10
893,FX-205,10
5971,HX-117,10
1223,GC-142,10
984,FZ-155,10
1176,GB-189,10
5038,HO-153,10
1308,GD-144,10
5049,HO-169,10
843,FX-148,10
5073,HO-195,10
4985,HO-100,10
1405,GE-163,10
4266,HH-98,10
6700,IJ-160,10
4528,HK-120,10
2705,GV-222,10
5508,HS-172,10
4587,HK-179,10
3511,HB-87,10
5475,HS-136,10
4527,HK-119,10
6497,IE-117,10
357,FP-144,10
5828,HV-170,10
1326,GD-163,10
1064,GA-159,10
933,FY-170,10
7016,JH-134,10
4353,HI-185,10
6763,IM-83,10
3863,HE-204,10
4503,HJ-88,10
3772,HE-103,10
4381,HI-91,10
5799,HV-137,10
1165,GB-174,10
6279,IA-190,10
342,FO-180,10
1995,GN-231,10
4472,HJ-185,10
1217,GC-136,10
5567,HT-117,10
6813,IP-163,10
1905,GM-186,10
511,FS-145,10
354,FP-141,10
6823,IP-173,10
3378,HA-219,10
1653,GH-204,10
2570,GU-217,10
5390,HR-166,10
6401,IC-162,10
116,FI-163,10
6499,IE-121,10
916,FY-153,10
3523,HC-100,10
6403,IC-168,10
4720,HL-190,10
1931,GM-216,10
1407,GE-165,10
558,FT-135,10
5397,HR-173,10
804,FW-181,10
5391,HR-167,10
803,FW-180,10
620,FU-135,10
1202,GB-225,10
6691,IJ-123,10
2589,GU-85,11
2718,GV-82,11
1162,GB-171,11
482,FR-173,11
1166,GB-175,11
6427,ID-110,11
6648,IH-159,11
3641,HC-95,11
6389,IC-145,11
5363,HR-138,11
996,FZ-167,11
861,FX-167,11
2577,GU-225,11
1208,GC-127,11
5362,HR-137,11
725,FV-174,11
5771,HV-107,11
6789,IO-123,11
3767,HD-98,11
378,FP-167,11
5584,HT-136,11
6680,II-163,11
5926,HW-175,11
2010,GO-162,11
1462,GF-139,11
6877,IT-171,11
6667,II-123,11
1886,GL-228,11
805,FW-182,11
840,FX-145,11
1463,GF-143,11
6408,IC-183,11
1315,GD-151,11
1167,GB-176,11
5414,HR-192,11
6654,IH-165,11
5875,HW-113,11
5529,HS-198,11
694,FV-143,11
6397,IC-157,11
5882,HW-120,11
2047,GO-217,11
360,FP-147,11
5846,HV-192,11
5997,HX-150,11
3647,HD-101,11
2984,GX-226,11
3141,GY-94,11
899,FY-119,11
5010,HO-125,11
6103,HY-176,11
52,FF-150,11
499,FS-133,11
4571,HK-163,11
6117,HY-196,11
1737,GJ-173,11
1629,GH-176,11
1549,GG-153,11
167,FJ-198,11
4153,HH-109,11
3696,HD-163,11
6296,IB-106,11
109,FI-149,11
3376,HA-216,11
164,FJ-194,11
6973,JC-85,11
4706,HL-176,11
731,FV-181,11
4258,HH-90,11
1293,GD-128,11
627,FU-142,11
119,FI-167,11
326,FO-155,11
1559,GG-171,11
1073,GA-168,11
5676,HU-119,11
4497,HJ-81,11
4752,HL-98,11
1780,GK-164,11
1459,GF-136,11
5126,HP-129,11
3117,GY-225,11
6746,IM-124,11
959,FY-202,11
4019,HF-98,11
6275,IA-182,11
740,FV-190,11
1790,GK-176,11
653,FU-169,11
6273,IA-180,11
1236,GC-155,11
4493,HJ-208,11
1956,GN-178,11
591,FT-169,11
1776,GK-154,11
1212,GC-131,11
813,FW-191,12
2130,GQ-133,12
6468,ID-162,12
5867,HW-102,12
1669,GI-132,12
6792,IO-127,12
1435,GE-206,12
6180,HZ-159,12
4362,HI-195,12
5424,HR-205,12
5412,HR-188,12
5879,HW-117,12
4734,HL-205,12
5399,HR-175,12
4289,HI-121,12
5883,HW-121,12
4722,HL-192,12
810,FW-187,12
3371,HA-210,12
960,FY-203,12
6254,IA-147,12
742,FV-192,12
4551,HK-143,12
738,FV-188,12
1949,GN-154,12
6300,IB-116,12
6689,IJ-119,12
6302,IB-118,12
3394,HA-90,12
6829,IP-84,12
577,FT-154,12
1148,GB-157,12
4408,HJ-121,12
1445,GE-224,12
5677,HU-120,12
7086,JT-143,12
1328,GD-165,12
5578,HT-130,12
5583,HT-135,12
4696,HL-165,12
6505,IE-127,12
928,FY-165,12
3391,HA-87,12
535,FS-172,12
1196,GB-219,12
4755,HM-102,12
237,FL-191,12
2096,GP-196,12
6898,IV-171,12
5978,HX-124,12
729,FV-179,12
3687,HD-154,12
5247,HQ-136,12
5045,HO-165,12
544,FS-183,12
6090,HY-157,12
5096,HO-98,12
6617,IG-158,12
6071,HY-134,12
661,FU-177,12
6000,HX-153,12
987,FZ-158,12
6366,IC-109,12
6057,HY-120,12
6915,IX-128,12
3142,GY-95,12
23,FC-155,12
6927,IY-127,12
4010,HF-88,12
6046,HY-107,12
663,FU-180,12
6745,IL-84,12
5160,HP-167,12
1461,GF-138,12
665,FU-182,12
2454,GT-211,12
1357,GD-202,12
1527,GG-126,12
6346,IB-188,12
566,FT-143,12
1561,GG-173,12
6171,HZ-150,12
5364,HR-139,12
3890,HE-96,12
6029,HX-194,12
1159,GB-168,12
2474,GT-84,12
4844,HM-198,12
1138,GB-147,12
429,FQ-172,12
6850,IR-162,12
2991,GX-233,12
6345,IB-183,12
5617,HT-172,12
5175,HP-182,12
336,FO-173,12
6739,IL-162,12
5957,HX-101,12
1390,GE-143,12
5326,HQ-97,12
2272,GR-216,12
5615,HT-170,12
1526,GG-125,12
2099,GP-199,12
6966,JC-130,12
5787,HV-124,12
3255,GZ-222,12
6581,IF-162,12
6671,II-128,12
5655,HT-98,13
1479,GF-163,13
1027,FZ-202,13
1957,GN-184,13
2851,GW-232,13
57,FF-155,13
2876,GX-103,13
5044,HO-164,13
894,FX-206,13
982,FZ-152,13
163,FJ-193,13
1396,GE-149,13
1705,GI-204,13
145,FJ-154,13
4820,HM-169,13
3520,HB-97,13
1477,GF-157,13
3390,HA-86,13
3402,HA-98,13
1432,GE-203,13
4550,HK-142,13
70,FG-150,13
1597,GG-224,13
4471,HJ-184,13
59,FF-157,13
3489,HB-206,13
1537,GG-138,13
3769,HE-100,13
1532,GG-131,13
5170,HP-177,13
3646,HD-100,13
1038,GA-120,13
5410,HR-186,13
279,FN-144,13
277,FN-142,13
2985,GX-227,13
3618,HC-211,13
3891,HE-97,13
3000,GX-87,13
5351,HR-125,13
5332,HR-104,13
826,FX-129,13
5312,HQ-206,13
5259,HQ-148,13
5242,HQ-130,13
215,FL-154,13
207,FK-198,13
5174,HP-181,13
3107,GY-211,13
867,FX-173,13
4941,HN-176,13
7129,KT-140,13
6571,IF-144,13
6068,HY-131,13
6344,IB-182,13
6232,IA-123,13
5921,HW-170,13
6573,IF-150,13
2709,GV-229,13
6173,HZ-152,13
6457,ID-151,13
6420,ID-100,13
2458,GT-215,13
392,FP-200,13
5776,HV-113,13
6257,IA-151,13
2033,GO-202,13
6027,HX-192,13
6639,IH-130,13
6563,IF-125,13
1227,GC-146,13
6170,HZ-149,13
6677,II-159,13
5952,HW-84,13
381,FP-172,13
5943,HW-194,13
1234,GC-153,13
6049,HY-110,13
5803,HV-141,13
5811,HV-149,13
5973,HX-119,13
2034,GO-203,13
6258,IA-152,13
5877,HW-115,13
1206,GC-125,13
5878,HW-116,13
424,FQ-166,13
5835,HV-177,13
2285,GR-234,13
323,FO-151,13
1284,GC-218,13
6662,IH-203,13
